报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.05,0.06,0.08,0.1,0.04,0.11,0.07,0.06,0.11,0.1,0.1,0.07,0.1,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.17,1.4,1.56,1.39,1.32,1.59,2.2,2.07,3.14,3.03,3.07,1.72,1.5,1,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.1,0.22,0.05,0.14,0.37,0.29,0.43,0.25,0.66,-0.45,-0.36,0.57,--,--,
主营业务收入(万元),156925,135704,122152,84042,86873,91053,75623,69838,76397,58236,42445,61887,80451,80605,81436,53495,50539,22675,13394,15086,14530,14669,
主营业务利润(万元),29807,26334,30074,22953,18257,17108,18888,19201,18635,9199,9252,10921,12793,10566,8587,10951,9994,5440,3333,4364,4198,5197,
营业利润(万元),7831,6394,8382,4042,2166,5765,4455,3147,5701,3015,2267,2454,4747,1837,2432,2501,1946,937,717,1658,1218,1769,
投资收益(万元),2367,4253,1166,1116,1534,5395,2957,1653,4762,3830,2098,1819,1316,2492,1006,723,197,19,32,32,27,40,
营业外收支净额(万元),23,-32,162,3209,1188,687,448,1593,1451,1470,1464,703,429,17,312,205,43,-7,-1,0,654,415,
利润总额(万元),7854,6362,8544,7251,3354,6452,4903,4740,7152,4485,3731,3158,5176,4618,4131,3488,2192,953,748,2023,1942,2225,
净利润(万元),5631,4713,6614,5326,1674,4859,3378,2923,4977,3639,3060,2331,3212,2652,2339,1636,1018,416,595,1724,1310,1450,
净利润(扣除非经常性损益后)(万元),4084,2333,4416,993,946,1745,2083,1255,827,502,1044,1241,1967,548,1850,1405,709,321,475,1391,--,--,
经营活动产生的现金流量净额(万元),14701,9421,-6108,-1356,7403,28988,1017,4115,4358,8292,1554,4413,11591,7587,7644,4324,7241,-4898,-3945,4542,--,--,
现金及现金等价物净增加额(万元),2224,-13011,12906,7167,-5098,13090,-3952,2710,980,-8393,9007,-3705,1606,3389,490,-3228,-737,-14083,14755,5325,--,--,
总资产(万元),329495,272854,278403,266519,147963,152707,130196,120338,125491,92898,95400,82907,91604,82409,79324,79398,78861,70867,56143,36827,30520,25599,
流动资产(万元),217689,188305,194845,183362,75391,84317,62553,59317,63337,44612,46656,33989,44452,43459,43479,42647,44506,--,--,23582,18713,15367,
总负债(万元),143327,84955,84331,77684,74303,78924,61337,54936,59643,36945,41580,29493,41311,31674,33893,36954,37964,30090,22371,23084,18501,17594,
流动负债(万元),139941,80869,80572,73013,70554,75827,57570,50354,56209,36132,41505,29459,41311,31674,33889,35939,33343,--,--,16075,18501,13085,
股东权益不含少数股东权益(万元),168307,175048,181032,175101,63703,63819,60006,56864,53399,53091,49279,43934,41698,41914,38780,36378,34485,33343,33772,13744,12019,8005,
净资产收益率加权(%),3.36,2.6,3.71,3.25,2.64,7.84,5.77,5.3,9.56,7.12,6.76,5.44,7.18,6.61,6.23,4.63,3.01,1.23,2.32,13.39,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
