报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.01,-3.09,0.11,0.04,-1.15,0.08,0.04,-1.18,-1.12,0.03,0.13,0.04,0.16,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.71,4.09,4.1,3.73,4.9,3,2.1,2.13,1.42,1.24,1.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-1.03,0.59,-1.73,1.58,0.14,-0.18,-0.09,-0.21,0.71,0.27,0,
主营业务收入(万元),1119197,1300843,1379683,1268524,1377070,1510224,1616974,1224609,1172270,1261794,1180900,837630,1374502,929208,450487,308094,247908,197155,157138,
主营业务利润(万元),46416,-37315,60065,71761,7280,68785,39701,16535,30454,69017,69689,48566,74526,94154,32999,28335,23777,21099,16716,
营业利润(万元),12976,-166481,6653,-2609,-66851,-7227,-19464,-62967,-60786,-1111,7231,2449,8406,63938,10727,9248,8550,6638,4257,
投资收益(万元),8412,10471,-5030,-13474,4403,3503,15316,2761,4898,1203,-2896,11005,7471,0,6,8,0,0,0,
营业外收支净额(万元),-16,4280,199,5643,6606,13098,22213,3472,1895,3725,1321,4523,--,-524,9,-52,-71,0,0,
利润总额(万元),12960,-162201,6852,3034,-60245,5871,2749,-59495,-58890,2614,8552,6972,14106,63416,10811,9204,8479,6623,4269,
净利润(万元),7744,-163182,5545,2069,-60463,3981,2321,-61997,-58929,1751,7008,1923,7949,42629,7369,7242,5643,4395,2849,
净利润(扣除非经常性损益后)(万元),-5450,-99253,3558,8963,-71520,-12441,-32409,-68654,-65299,-2629,8711,-12442,-2817,42979,7313,6074,0,0,0,
经营活动产生的现金流量净额(万元),72681,68208,33511,30223,34889,53914,56410,39512,-54468,31061,-91022,83124,7619,-7520,-3830,-8986,21958,0,0,
现金及现金等价物净增加额(万元),-29127,-2600,-8217,43281,12366,-15703,9519,-3293,-20086,-207,-27372,32063,3762,-17703,-10003,43469,4857,0,0,
总资产(万元),697767,594176,582087,589982,568332,593533,586741,593392,647454,651428,637477,487557,632114,320809,225359,204042,131091,118406,110024,
流动资产(万元),326119,392640,281071,268823,229890,243225,235847,246200,304229,316487,326902,202677,305963,248230,155167,138569,58526,49255,36005,
总负债(万元),634157,539106,561604,574188,556205,519514,516721,512763,504529,435405,421311,290513,373158,192513,135466,113041,87312,80085,76381,
流动负债(万元),394211,399651,508742,445729,477488,494779,464970,372642,415853,320513,230193,158022,288894,171048,101891,81436,57747,72785,38821,
股东权益不含少数股东权益(万元),5600,5070,20483,16064,12380,74259,70261,80879,143182,215820,215978,196786,258536,128022,89671,90858,43672,38028,33628,
净资产收益率加权(%),--,-11.58,30.36,14.55,-139.57,5.51,3.07,-55.34,-32.83,0.81,3.4,0.75,4.5,39.42,8.23,11.95,13.81,12.27,8.85,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
