报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.48,0.94,0.69,1.1,0.84,0.76,0.75,0.7,
每股净资产(元),--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.13,0.95,1.28,0.86,
主营业务收入(万元),110887,108267,84313,69187,57165,63998,49727,51941,
主营业务利润(万元),33191,24798,20638,19687,14810,17140,13815,14103,
营业利润(万元),12167,12301,7974,10318,7443,7397,6250,6335,
投资收益(万元),45,570,540,34,-4,-49,231,15,
营业外收支净额(万元),7,-62,475,289,533,16,421,282,
利润总额(万元),12174,12239,8449,10607,7976,7413,6671,6617,
净利润(万元),7448,10076,7200,8820,6718,6052,5973,5578,
净利润(扣除非经常性损益后)(万元),6619,9180,6093,8537,6168,6421,4994,5350,
经营活动产生的现金流量净额(万元),13077,9317,10190,6933,9074,7595,10212,6881,
现金及现金等价物净增加额(万元),-6315,-6030,7878,1458,5464,384,-440,2063,
总资产(万元),155422,159642,105195,70833,58071,59237,52897,51170,
流动资产(万元),72179,81554,77206,47936,34919,34598,27605,24425,
总负债(万元),58731,70020,34125,30286,22744,27028,23540,24986,
流动负债(万元),53464,68050,33117,29266,21712,25985,22425,24469,
股东权益不含少数股东权益(万元),82191,77946,71070,40547,35327,32209,29357,26183,
净资产收益率加权(%),9.37,13.62,10.9,24.21,20.07,19.66,20.48,23.86,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
