报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),2.42,1.88,1.51,2.75,1.71,1.13,0.83,0.67,0.73,
每股净资产(元),--,--,--,--,9.79,8.28,7,6.24,8.45,
每股经营活动产生的现金流量净额(元),--,--,--,--,2.86,1.41,1.18,0.38,0.43,
主营业务收入(万元),245999,183488,142303,110319,83061,71621,54276,42440,40569,
主营业务利润(万元),109627,83345,72033,55352,38844,30711,23877,19425,18609,
营业利润(万元),62367,46139,41959,31492,20046,12124,8696,6917,7718,
投资收益(万元),-124,651,-26,-228,279,-95,23,--,--,
营业外收支净额(万元),-8,-77,249,1055,-91,1126,1384,1465,1238,
利润总额(万元),62359,46062,42208,32547,19955,13250,10080,8381,8956,
净利润(万元),55386,42830,34129,25274,15355,10179,7473,6025,6537,
净利润(扣除非经常性损益后)(万元),48863,36876,29686,24620,14993,9430,6328,4885,5678,
经营活动产生的现金流量净额(万元),60087,41506,19640,27836,25699,12705,10592,3438,2588,
现金及现金等价物净增加额(万元),-19014,-22326,-21840,78587,11708,6150,1504,-10250,12086,
总资产(万元),375874,318534,263720,244490,127151,105817,91319,82800,80041,
流动资产(万元),163886,169440,161495,164502,66638,51435,39749,34567,42197,
总负债(万元),71323,67477,48217,61191,33448,27300,22709,21994,25815,
流动负债(万元),50399,53967,37403,50373,23665,16552,13431,15016,17594,
股东权益不含少数股东权益(万元),304550,251057,205762,175434,88124,74556,62984,56184,50719,
净资产收益率加权(%),19.92,18.88,17.93,24.11,18.62,14.61,12.49,11.21,18.86,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
