报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.03,0.1,-0.1,0.1,-0.27,-0.08,0.15,0.52,0.8,0.68,0.37,0.07,
每股净资产(元),--,--,--,--,--,2.88,4.48,6.99,3.66,2.83,3.03,2.26,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0,-0.04,-0.51,0.04,0.16,1.05,-0.05,
主营业务收入(万元),45187,53710,46884,33180,11736,12841,21816,27944,29929,25576,21899,12720,
主营业务利润(万元),16593,18902,16120,12575,1364,4699,9431,12432,12149,11166,7411,3299,
营业利润(万元),2498,5231,-1308,3912,-7506,-2586,2906,5218,6554,5695,2607,546,
投资收益(万元),--,1108,-540,2563,--,--,--,--,--,-36,--,--,
营业外收支净额(万元),45,2,89,457,602,535,85,233,610,42,202,13,
利润总额(万元),2543,5233,-1219,4368,-6904,-2051,2991,5451,7164,5737,2809,558,
净利润(万元),1583,3460,-3279,2472,-6535,-2013,2475,4496,6041,4763,2338,435,
净利润(扣除非经常性损益后)(万元),1430,2270,-2832,58,-7039,-2465,2403,4297,5579,4758,2166,424,
经营活动产生的现金流量净额(万元),6703,7565,3563,-5076,-532,-24,-604,-5151,276,1241,3338,-173,
现金及现金等价物净增加额(万元),-1878,151,-15058,18334,-708,-13265,-6463,16696,-3215,198,6817,1,
总资产(万元),99535,105910,134413,150936,86999,90460,97253,87007,49352,39273,26194,12478,
流动资产(万元),38263,45624,45984,62395,32672,39127,57879,55370,29450,30210,23146,9923,
总负债(万元),39359,53164,69144,83543,22334,19141,24581,16708,21728,17909,16531,5273,
流动负债(万元),39294,46093,59074,83487,22084,18872,18540,15145,17644,12303,13417,5073,
股东权益不含少数股东权益(万元),59942,52461,62062,65601,63032,69564,71975,70299,27624,21364,9603,7146,
净资产收益率加权(%),2.42,5.69,-5.14,3.99,-9.86,-2.84,3.48,9.82,24.77,28.75,27.92,6.27,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
