报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.33,0.31,0.34,0.79,0.96,0.74,0.59,0.71,0.89,
每股净资产(元),--,--,--,--,4.39,3.8,3.44,3.22,3.11,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.72,0.91,0.99,0.47,0.53,
主营业务收入(万元),103301,63391,29238,30466,55470,25674,22385,57001,43122,
主营业务利润(万元),10502,9235,8229,10342,12257,10853,10265,11627,12658,
营业利润(万元),6325,6151,5118,6163,7660,6066,4569,6330,7961,
投资收益(万元),110,1794,642,335,491,220,10,10,416,
营业外收支净额(万元),37,7,0,828,903,498,761,55,342,
利润总额(万元),6362,6158,5119,6991,8563,6565,5329,6385,8303,
净利润(万元),5750,5367,4436,6031,7390,5682,4557,5459,6847,
净利润(扣除非经常性损益后)(万元),5218,3439,3152,5033,6168,5058,3896,5381,6478,
经营活动产生的现金流量净额(万元),43519,8947,-310,-7713,13202,6946,7562,3602,4068,
现金及现金等价物净增加额(万元),36408,7566,8053,-12962,11061,-4603,6467,-1232,-3928,
总资产(万元),133851,101870,92208,53799,54156,37660,37037,41656,42649,
流动资产(万元),120373,91572,82127,42976,42629,25676,23820,25331,25606,
总负债(万元),56275,26373,20338,15512,20462,8479,10661,16959,18807,
流动负债(万元),55363,25378,19259,14351,19218,7152,9251,15466,17301,
股东权益不含少数股东权益(万元),77576,75498,71870,38286,33694,29181,26377,24697,23842,
净资产收益率加权(%),7.55,7.3,6.53,16.93,23.87,20.81,18.36,23.23,29.84,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
