报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.29,0.35,-1.67,-1.89,0.04,0.03,0.03,0.02,2.12,3.94,3.77,6.28,5.53,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,16.8,24.07,20.97,18.18,14.13,4.69,2.97,2.53,2.18,1.99,1.95,1.91,2.1,2.57,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-2.29,11.81,5.42,3.96,7.85,1.68,1.44,1.82,0.83,0.26,0.68,0.58,0.11,-0.42,--,--,--,
主营业务收入(万元),2313619,1691031,1669110,2145707,2776385,2832367,2219815,2427648,2869937,2985537,2523754,2765590,1787615,225860,142328,115175,95779,86629,80032,72281,54800,71906,81381,53280,46667,
主营业务利润(万元),238566,213295,285328,370879,229737,271494,252473,311475,590803,585670,360780,575303,492305,43221,24505,16493,10120,9392,8422,6341,4520,11265,6449,5625,3427,
营业利润(万元),61206,63260,-305432,-272693,-41620,-26484,-41707,2252,270983,305726,265245,476259,415193,30698,15828,8795,4513,2048,978,-5507,-3039,5335,6607,5787,3548,
投资收益(万元),-10430,37472,-1212,-2616,397,-5062,1037,-11791,-11909,-7189,-2615,9844,-868,168,8,-13,360,91,308,475,137,641,40,80,96,
营业外收支净额(万元),-5255,613,56984,2418,35793,23444,50124,21236,16242,17886,48974,38515,16165,-99,284,223,18,-214,-55,-25,-192,0,25,0,0,
利润总额(万元),55950,63873,-248448,-270275,-5827,-3040,8416,23488,287225,323612,314220,514774,431358,31759,16181,9440,4941,1936,1617,-4657,-2919,5911,6754,6161,4100,
净利润(万元),40476,48921,-230007,-260682,6185,4419,3954,2687,225236,260853,250061,415962,291766,26752,13556,8260,4039,909,1213,-4667,-2919,4876,4531,4148,2765,
净利润(扣除非经常性损益后)(万元),-4228,-34465,-319159,-291955,-18773,-24406,-17506,-15865,208137,249267,230043,411713,120191,25936,13117,7282,3577,1130,797,-5042,-2887,--,--,--,--,
经营活动产生的现金流量净额(万元),32487,224890,807531,-396106,-407321,-89034,-259309,-350181,-242936,782708,358848,262239,519939,44213,34840,44005,20020,6186,16425,14006,2649,-9147,--,--,--,
现金及现金等价物净增加额(万元),-113652,-138261,111824,209746,342247,-1694,-673750,-731865,-528698,694555,393554,-136481,565900,66542,27117,35027,7978,-7536,3251,5651,-6031,-1282,--,--,--,
总资产(万元),4435138,4527024,5232657,5248470,5133179,5178533,5102681,4536701,4975047,5143431,4303017,4501604,3047727,333595,222330,164677,122226,113135,125342,127335,120201,118519,58608,57281,43847,
流动资产(万元),2816085,2947144,3281396,3746135,3503480,3399539,3106329,2595862,3321623,3467906,2716360,3155759,2321208,258131,180377,123201,81758,--,--,0,0,95323,46499,45782,32967,
总负债(万元),2328391,2465100,3733159,3562590,3188715,3219380,3122016,2568121,3026442,3396055,2769798,3200775,2101415,206999,150708,103615,69954,65037,78333,81200,69399,62180,38784,40165,30061,
流动负债(万元),1665320,1723271,1888650,1741203,2576773,2073569,2005882,1444181,1946906,2640918,2171347,2738835,1803203,177150,145722,98630,67685,--,--,0,0,61710,38784,39825,29379,
股东权益不含少数股东权益(万元),1541565,1509514,1258185,1495259,1754947,1740182,1734838,1751792,1780451,1594969,1389121,1204254,935914,123167,71622,61061,52272,48098,47010,46135,50802,56339,19824,17115,13786,
净资产收益率加权(%),2.66,3.37,-15.94,-16.03,0.35,0.25,0.22,0.15,13.33,17.45,19.3,38.22,50.54,28.8,20.48,14.03,8.06,1.92,2.61,-9.63,0,11.5,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
