报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.03,0.01,0.01,0.01,0.02,0.02,0.36,0.57,2.12,0.64,0.72,0.62,0.51,--,0.53,0.24,
每股净资产(元),--,--,--,--,--,--,--,--,13.8,5.45,4.92,4.37,1.77,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.34,-0.77,1.43,0.05,0.89,1.06,0.66,0.09,
主营业务收入(万元),721040,657149,643425,643254,714705,823883,883172,1007043,1260844,138644,138820,86443,68652,51815,38802,26353,
主营业务利润(万元),165216,124727,140228,112928,119252,144460,165673,192084,263129,28863,25581,20399,17034,12068,6845,3485,
营业利润(万元),9388,269,12826,-9166,-10961,4134,35417,48245,102493,15004,16828,13865,9704,6216,3782,1190,
投资收益(万元),-933,-355,2802,-229,3170,252,1364,1878,813,--,--,--,0,0,--,--,
营业外收支净额(万元),-4291,1079,-2763,10789,12656,2518,8134,1277,5255,817,1179,1083,--,0,-466,146,
利润总额(万元),5097,1349,10064,1623,1696,6653,43550,49522,107749,15822,18007,14949,10557,6868,3316,1336,
净利润(万元),4963,1539,2532,2728,2188,2198,34454,36907,91088,13635,15471,12910,7768,5225,2523,1124,
净利润(扣除非经常性损益后)(万元),-1302,-8559,-4541,-8860,-14021,-3594,25715,35452,24583,12879,15009,12984,7700,5194,2976,1288,
经营活动产生的现金流量净额(万元),80224,3205,11335,-17044,3820,-33294,115858,103712,14555,-16502,30592,1105,14315,5062,3136,415,
现金及现金等价物净增加额(万元),57617,19451,-18190,-12380,14773,-24121,3813,-22081,-254,-4625,-10098,20998,4299,1690,-1340,3758,
总资产(万元),1677573,1549683,1526360,1639556,1712759,1867316,1886502,2016675,2273653,287659,236285,201837,72258,52444,28092,29573,
流动资产(万元),1323325,1193873,1148213,1226081,1277065,1407449,1396790,1507302,1734356,159652,116856,82360,34713,24527,17728,20787,
总负债(万元),1016946,894968,869846,984757,1059714,1216031,1231924,1390928,1676362,165079,130909,108336,43872,38470,19380,23386,
流动负债(万元),975416,851921,828243,925413,961741,1133503,1114666,1257677,1510451,149278,117367,85636,25872,20470,19380,18900,
股东权益不含少数股东权益(万元),666513,659164,659669,657297,653750,650431,652121,622173,592402,116551,105376,93500,28386,13974,8712,6187,
净资产收益率加权(%),0.74,0.23,0.38,0.42,0.34,0.34,5.41,6.08,16.83,12.34,15.58,15.41,33.21,46.03,33.87,20,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
