报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.25,0.23,0.33,0.22,-0.09,0.04,0.16,0.78,1.45,1.01,0.94,0.47,0.44,0.38,
每股净资产(元),--,--,--,--,--,--,--,--,10.42,9.26,8.32,2.54,2.08,2.14,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.92,0.68,0.96,0.88,0.6,0.25,
主营业务收入(万元),463982,442009,298979,270679,286925,242874,207922,192510,133311,90152,68497,41558,35073,31173,
主营业务利润(万元),90893,76230,58300,55540,62993,61692,61378,60783,43267,28027,21135,12492,10717,8848,
营业利润(万元),7910,8701,8587,7098,-2586,4251,7744,20299,16505,11250,8037,3606,3310,1910,
投资收益(万元),3634,55,291,3293,-388,102,--,1,--,--,--,-5,0,--,
营业外收支净额(万元),-736,196,3424,2822,346,1573,2109,580,686,410,314,236,--,498,
利润总额(万元),7175,8897,12012,9920,-2239,5824,9853,20879,17192,11659,8351,3842,3559,2408,
净利润(万元),7814,7170,10202,6747,-2895,1211,5203,17143,14547,10078,7254,3551,3309,2296,
净利润(扣除非经常性损益后)(万元),3533,4018,6642,371,-3942,-9,7911,16763,14173,9729,6987,3341,3078,1835,
经营活动产生的现金流量净额(万元),-49433,-81619,7194,29825,37062,25101,-38582,-14750,-9192,6842,9605,6566,4510,1517,
现金及现金等价物净增加额(万元),-4960,-43492,40521,-11042,15758,8995,-44544,48218,-33892,-3363,50073,5324,3383,-1381,
总资产(万元),705830,688590,496953,390061,440246,446086,395651,321737,171825,143662,109830,43589,39087,30957,
流动资产(万元),565811,549722,425641,328192,361889,357387,306872,259139,135622,132090,100492,40933,36609,29127,
总负债(万元),491956,482833,293950,167006,218927,221369,169321,107805,60185,50851,26596,24535,23511,18102,
流动负债(万元),459685,446098,293250,166768,216839,218329,165399,103791,60155,50851,26296,24235,20511,18102,
股东权益不含少数股东权益(万元),210053,203007,198529,200813,191843,192890,196041,195493,104158,92611,83234,19054,15503,11846,
净资产收益率加权(%),3.78,3.55,5.11,3.45,-1.51,0.63,2.66,11.48,14.82,11.5,26.45,20.55,24.51,21.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
