报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.33,0.77,0.97,0.41,0.22,0.26,0.24,0.06,0.56,0.31,0.04,0.22,0.56,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.81,3.14,2.83,2.64,2.63,2.34,2.83,3.18,2.95,1.63,1.51,1.38,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.17,0.08,0.04,0.17,0.52,0.37,0.31,0.64,0.29,0.87,0.47,0.26,
主营业务收入(万元),2051513,2017374,2019573,1575680,1369385,1269535,1178686,1048409,1024016,530492,358757,508417,387432,257876,214389,149658,99585,94438,87803,81133,
主营业务利润(万元),394018,516200,530010,375196,287272,248597,206565,144961,191317,94694,51235,83568,92890,62911,46211,39857,24325,27103,21726,24020,
营业利润(万元),91535,223404,260633,110505,53184,63200,50069,13906,77158,37241,7782,28551,47395,22440,18938,18339,8109,12702,11127,12094,
投资收益(万元),2,54,161,16,118,198,39,2978,17,5192,1183,1702,6157,1696,485,-368,95,17,1,--,
营业外收支净额(万元),2102,-12468,-6254,-2718,-375,1043,2982,2045,991,-997,170,1707,--,-2708,-431,-914,-186,0,0,-479,
利润总额(万元),93637,210936,254379,107786,52809,64243,53052,15951,78149,36244,7952,30258,46695,21428,18991,17056,8017,12079,10780,11671,
净利润(万元),68292,158608,188908,76286,41261,47715,44517,11362,58667,28877,3847,20605,32942,13933,12665,11197,4891,7519,7215,7759,
净利润(扣除非经常性损益后)(万元),59659,166205,192846,79323,42902,47927,43228,4322,56758,29615,3286,18247,28300,14439,12086,12264,4880,0,0,--,
经营活动产生的现金流量净额(万元),97958,180445,147394,134378,98273,70966,-42827,-106954,17855,7074,3935,15651,28192,19970,12977,22401,10227,21717,11690,--,
现金及现金等价物净增加额(万元),-5642,45858,34530,-10428,11260,23578,22625,3414,18560,-61270,17347,46949,-38546,43881,4522,6890,29393,5468,1589,--,
总资产(万元),2480415,2533747,2408961,2100085,2034726,2002594,1879341,1628638,1323154,697198,694341,581838,431504,390019,271266,180116,157051,98407,101384,97717,
流动资产(万元),731703,778521,721314,541463,500698,501952,489612,414597,396920,170318,192379,193008,139066,155545,117554,101599,97105,44645,48595,49213,
总负债(万元),1276258,1355812,1345623,1354488,1353589,1344290,1263097,1053806,872527,394997,422234,311296,248269,244480,136645,67061,52131,56041,62318,63685,
流动负债(万元),985474,893846,944534,1046007,871823,886817,769188,618107,587956,246255,245402,245122,201991,209996,117299,52561,47131,43321,28339,43426,
股东权益不含少数股东权益(万元),1126090,1104924,1001080,695927,634972,608898,569451,528390,403621,295052,265580,248366,161386,127636,118720,111304,103344,40764,37853,34398,
净资产收益率加权(%),6.14,15.13,22.31,11.47,6.62,8.09,8.11,2.18,15.29,10.3,1.5,10.06,22.35,11.31,11.01,10.45,6.71,18.07,18.98,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
