报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.15,0.1,0.11,0.38,0.4,0.78,0.6,0.52,0.43,0.4,0.3,-0.95,0.25,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.56,3.8,3.2,2.17,2.98,2.74,3.21,3.12,2,1.82,1.64,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,2.15,1.31,0.85,2.05,0.83,0.5,0.5,0.07,0.4,0.61,--,
主营业务收入(万元),301352,274383,252217,241542,230047,226979,219588,209593,185571,168656,144058,125051,135243,99985,83430,60024,50846,39895,36374,
主营业务利润(万元),41555,40108,36724,38377,37690,42383,46773,42111,38593,37163,27740,28014,31023,15489,22019,13815,11602,9540,8021,
营业利润(万元),14262,17755,16389,20777,20512,28724,21839,20360,18357,19278,12287,-4418,13540,1889,9772,6032,6031,4927,3894,
投资收益(万元),2902,1148,-556,1305,4632,10492,-5,248,648,1017,763,-84,153,-694,-82,1,4,--,--,
营业外收支净额(万元),-391,-1070,-370,1040,569,-1958,529,969,660,-355,743,-7214,--,-1368,-267,-97,-62,-88,-44,
利润总额(万元),13871,16685,16020,21817,21081,26766,22367,21329,19017,18923,13030,-11632,13158,-173,9423,5936,5972,4839,3851,
净利润(万元),5523,3844,3020,10021,10633,17112,12657,11009,9016,8342,6240,-19929,5155,-6094,4326,3545,3884,3344,2614,
净利润(扣除非经常性损益后)(万元),3655,3346,1742,9200,8635,10039,11930,9975,8422,8749,5672,-12736,5509,-4982,4577,3612,3956,3400,2668,
经营活动产生的现金流量净额(万元),61761,74604,57142,39080,63842,39593,34007,43230,45222,27504,17779,43059,17555,10454,10451,1383,5667,--,--,
现金及现金等价物净增加额(万元),-74468,-83814,63461,-22659,170490,41753,19701,-12160,-29759,35296,27129,22407,-726,-565,10510,5553,1649,--,--,
总资产(万元),1318225,1291630,1290554,1110102,902967,692134,534524,477587,417912,390149,308366,234304,219913,211032,205595,130468,68482,54954,48747,
流动资产(万元),284626,345122,437420,414577,369846,233725,149559,122811,128629,149655,107375,75121,75748,65698,70971,41740,24116,20302,20775,
总负债(万元),942862,918961,912937,754356,562037,412911,353489,331873,302415,294666,223977,172598,137731,139434,127587,62770,40404,29357,25744,
流动负债(万元),261961,260207,185395,217849,158242,159262,136114,133522,114879,102414,81253,65651,72948,52593,60678,38383,23051,15348,11030,
股东权益不含少数股东权益(万元),349532,344486,341371,324078,309078,250720,154514,122790,95832,79860,67227,45588,62658,57687,67523,65514,28078,25596,23003,
净资产收益率加权(%),1.59,1.12,0.93,3.2,4.09,9.76,9.16,10.43,10.27,11.68,12.79,-36.56,8.58,-9.89,6.41,6.78,14.6,13.89,12.22,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
