报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
基本每股收益(元),0.01,0.3,0.48,0.39,0.23,0.66,0.72,0.56,0.76,0.86,0.94,0.78,0.52,0.49,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.67,10.13,3.85,--,--,--,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.36,0.34,0.89,0.65,0.99,0.16,0,
主营业务收入(万元),162675,270074,355147,295270,168992,114574,131929,99049,71016,48892,40643,33241,28764,17623,0,
主营业务利润(万元),44847,85810,83713,70007,56110,44575,49412,35398,23209,15715,12534,10443,7977,5817,0,
营业利润(万元),-2227,31749,47327,34122,20639,30283,31166,21668,13597,7971,6913,5225,4223,2497,0,
投资收益(万元),837,2521,2548,4388,199,13238,--,--,--,--,0,14,0,--,0,
营业外收支净额(万元),4012,231,3875,2250,715,2073,560,1097,1686,353,253,905,616,-10,0,
利润总额(万元),1786,31980,51202,36372,21354,32356,31726,22765,15282,8324,7166,6129,4839,2487,0,
净利润(万元),933,28131,44672,33056,18261,26309,25982,19217,13056,7068,6032,5019,3324,1638,0,
净利润(扣除非经常性损益后)(万元),-11695,26574,41136,27126,17691,13644,22572,18290,11623,6768,5703,4140,2912,1644,0,
经营活动产生的现金流量净额(万元),134768,-82228,-11228,34144,1697,-5488,2830,-8120,6189,2959,5688,4169,6325,1055,0,
现金及现金等价物净增加额(万元),-649,-112491,4964,135860,-2418,-16936,44506,-36083,-14854,56794,7664,524,1490,2013,0,
总资产(万元),807211,929341,854934,747785,462517,387628,281868,174133,148682,121181,47330,38182,30083,26405,31113,
流动资产(万元),493212,661377,684565,627175,327274,292061,214742,113800,121711,111062,37648,28354,23571,21672,0,
总负债(万元),353075,424934,365234,293739,242807,175972,91760,59346,49866,34057,22715,19600,16519,16207,18224,
流动负债(万元),344046,417381,356765,285034,226194,167463,83727,56147,49855,33070,21588,15843,12062,10698,0,
股东权益不含少数股东权益(万元),453024,504123,489009,452704,217049,208331,187591,113376,97600,87124,24615,18583,13564,10198,12889,
净资产收益率加权(%),0.18,5.67,9.49,10.88,8.59,15.72,20.09,17.92,13.94,10.35,27.93,31.22,28.03,23.01,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
