报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.76,0.32,0.34,0.38,0.31,0.28,1.9,1.96,
每股净资产(元),--,--,--,2.16,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,0.19,-0.32,0.14,0.5,-0.63,
主营业务收入(万元),1363167,396351,240592,216077,198327,140767,114146,100564,
主营业务利润(万元),371718,91579,48904,43139,37881,26625,28122,18825,
营业利润(万元),78511,12082,13213,12947,11201,10176,13822,10235,
投资收益(万元),78,279,--,--,3,--,--,--,
营业外收支净额(万元),-65,196,1326,1243,1246,1466,210,-142,
利润总额(万元),78446,12278,14539,14190,12447,11642,14032,10093,
净利润(万元),46563,13880,13716,14169,11537,9797,12732,8630,
净利润(扣除非经常性损益后)(万元),33420,13255,12057,12704,10673,8556,6739,4659,
经营活动产生的现金流量净额(万元),80534,540,-27195,7012,-4679,1992,4474,-2759,
现金及现金等价物净增加额(万元),19537,-38063,63750,-1351,3976,2756,950,756,
总资产(万元),1747622,459987,282491,164567,146815,114812,78058,62446,
流动资产(万元),1088067,258382,238633,128860,114571,87585,65215,55840,
总负债(万元),952085,295549,163427,83677,81601,62847,43070,36477,
流动负债(万元),760552,290820,155798,83323,81286,56121,42202,35064,
股东权益不含少数股东权益(万元),792639,163556,117976,80876,64230,51965,34988,25970,
净资产收益率加权(%),10.17,10.08,13.39,19.53,19.86,24.52,46.27,39.11,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
