报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.1,0.38,0.33,0.43,0.27,0.49,0.59,0.47,0.68,0.59,0.25,
每股净资产(元),--,--,--,--,--,4.49,3.46,3.03,2.56,2.03,1.44,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.39,0.58,0.37,0.32,0.51,0.17,
主营业务收入(万元),49539,59090,47776,32850,25744,26983,24377,20936,26555,21866,9648,
主营业务利润(万元),18438,22167,19863,12653,9910,10280,9253,8053,10783,9207,3927,
营业利润(万元),1889,10574,9303,4399,2700,2841,3236,2129,4451,3927,1616,
投资收益(万元),309,169,--,--,25,--,385,--,--,0,0,
营业外收支净额(万元),-13,-31,-150,1610,990,872,795,1166,331,21,50,
利润总额(万元),1876,10542,9153,6009,3690,3713,4031,3294,4782,3949,1666,
净利润(万元),2257,9098,8034,5211,3204,3209,3514,2824,4077,3527,1514,
净利润(扣除非经常性损益后)(万元),851,8447,7762,4596,2932,2960,2891,2422,3813,3068,1307,
经营活动产生的现金流量净额(万元),-3102,12210,6587,2634,4978,3122,3476,2220,1926,3045,1019,
现金及现金等价物净增加额(万元),3303,-12678,-4316,160,3163,13375,1404,-845,-284,2167,722,
总资产(万元),107012,93895,72443,57252,46902,45760,31147,27990,28458,25671,16890,
流动资产(万元),70602,60389,54358,48571,39659,38829,23638,20432,20298,18799,10391,
总负债(万元),52801,33566,22901,14288,8555,9789,10346,9798,13090,13480,8226,
流动负债(万元),43664,29901,21357,12987,7201,8765,9428,8564,10107,10119,6340,
股东权益不含少数股东权益(万元),53700,60224,49485,42951,38341,35937,20744,18191,15367,12190,8664,
净资产收益率加权(%),4.03,16.59,17.43,12.84,8.64,12.66,18.16,16.83,30.08,33.82,19.14,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
