报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.88,0.51,0.46,0.44,0.38,--,--,--,
每股净资产(元),--,--,--,2.83,2.39,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,0.75,0.57,--,--,--,
主营业务收入(万元),526927,452525,379172,322158,238939,183786,135607,97720,
主营业务利润(万元),207381,175091,154708,135952,109620,83393,59637,38428,
营业利润(万元),48403,31196,26255,18898,16278,4027,7206,5697,
投资收益(万元),4178,-225,632,-92,-82,--,--,--,
营业外收支净额(万元),1169,882,928,4185,2637,1199,1196,1033,
利润总额(万元),49572,32078,27182,23083,18915,5225,8402,6730,
净利润(万元),40233,23332,18851,17004,13143,3126,5245,4409,
净利润(扣除非经常性损益后)(万元),31875,19054,14156,13816,12652,12811,4355,3698,
经营活动产生的现金流量净额(万元),66140,52962,28353,29214,22039,22597,7555,8844,
现金及现金等价物净增加额(万元),11308,19125,11959,12726,16472,57,5243,7858,
总资产(万元),439547,395734,332113,266755,200242,139224,86064,62895,
流动资产(万元),279528,238489,190147,147945,112338,76793,65732,47239,
总负债(万元),206976,200180,157703,153399,104257,100052,60223,42526,
流动负债(万元),164879,146082,100168,101559,78769,77233,58351,40830,
股东权益不含少数股东权益(万元),227478,190532,170227,110038,93007,37537,23319,18176,
净资产收益率加权(%),19.23,12.95,14.52,16.75,23.28,12.24,25.22,27.6,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
