报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.74,0.35,0.41,0.29,0.26,0.45,0.47,0.36,0.67,0.64,0.51,0.32,0.48,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.4,3.88,3.37,2.96,3.08,4.26,2.69,3.31,2.59,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.01,0.68,0.29,1.06,0.09,0.04,0.21,0.86,0.97,
主营业务收入(万元),1581172,1433531,1463546,918347,1157220,1145169,1178634,1097292,1087387,805371,634771,583587,489160,373896,117265,53542,41603,
主营业务利润(万元),71314,50851,21520,16393,17859,26622,26541,23434,32154,31239,25625,19108,15140,12024,6928,6534,4538,
营业利润(万元),27849,14606,11691,7765,8083,13240,13906,11001,20025,19376,15178,9566,8659,5722,2871,4338,3072,
投资收益(万元),48,50,217,440,154,--,--,--,--,--,--,--,--,5,-3,-355,22,
营业外收支净额(万元),-52,-290,139,374,213,318,257,170,-24,54,45,-186,--,-143,0,0,0,
利润总额(万元),27797,14315,11830,8139,8295,13558,14162,11171,20000,19430,15223,9380,8779,5584,2744,3949,3005,
净利润(万元),17614,8408,9821,6974,6302,10753,11156,8641,15864,15199,12105,7405,6361,3285,2138,2567,2023,
净利润(扣除非经常性损益后)(万元),17055,7857,6435,6267,5835,10292,10695,8238,15575,14892,11869,7381,5240,3281,2212,2581,0,
经营活动产生的现金流量净额(万元),-24874,13540,-1760,31071,1676,14031,23435,20273,-144,16226,6813,25306,1245,350,1123,3269,3701,
现金及现金等价物净增加额(万元),12271,12626,-27310,28317,1322,-2615,41,12250,-10347,12011,-4107,10932,-13335,13397,1963,1612,1933,
总资产(万元),382136,284542,210006,165842,161727,155103,154896,156650,144629,131659,111898,102177,92763,85157,66173,41666,26157,
流动资产(万元),219949,163355,123726,118875,109885,102123,101068,95909,82292,75587,52760,45637,47832,49994,34523,17844,11187,
总负债(万元),188802,112178,49658,26185,27028,25469,36107,46909,39222,38046,30739,30946,51251,49385,50884,28048,16305,
流动负债(万元),121051,109480,46658,25123,25655,24091,34489,44993,37430,35999,29814,29946,48671,47075,47884,20316,12497,
股东权益不含少数股东权益(万元),165747,149289,142151,138280,133686,128574,117821,108569,104688,92394,80289,70564,40994,35402,14330,12577,9853,
净资产收益率加权(%),11.14,5.74,7.03,5.16,4.81,8.73,9.87,8.13,16.15,17.82,16.09,12.03,16.67,18.69,16.05,22.99,23.22,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
