报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.87,0.55,1.04,1.1,0.85,1.21,0.85,0.67,0.52,0.39,0.15,0.08,0.07,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.84,2.32,1.91,1.76,1.68,1.59,1.8,1.71,1.67,1.64,2.72,2.76,2.79,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.77,1.05,0.72,0.52,0.56,0.29,0.41,0.2,0.02,-0.11,-0,-1,0.5,0.4,--,--,
主营业务收入(万元),179995,152623,176723,154473,123297,137396,109534,83025,71699,56028,49940,53835,49567,52743,33613,23741,17168,9974,4203,4003,10213,13791,14640,14143,
主营业务利润(万元),104066,89430,116302,90565,74681,82867,71356,56140,45244,37302,32242,26618,24796,23001,20644,15299,10996,3379,1231,365,4205,4056,3448,3622,
营业利润(万元),41422,26983,52756,39917,29099,39111,31769,25680,17589,15134,11299,8073,4841,5138,4114,2629,1717,107,142,-682,2239,2926,2348,2469,
投资收益(万元),1307,1106,870,144,295,186,66,81,28,563,-108,15,-109,-444,-376,8,-4,393,-143,11,13,3,246,17,
营业外收支净额(万元),17,6,-154,718,1300,5793,250,224,1254,187,945,466,--,-84,-95,-9,27,-17,-30,291,293,0,-121,43,
利润总额(万元),41439,26989,52602,40634,30400,44904,32019,25904,18843,15321,12244,8539,5705,5154,4094,3146,2277,727,145,-329,2545,2938,2868,2528,
净利润(万元),20410,12969,24320,19839,15246,21738,15328,12159,9375,7054,2627,1369,1228,961,615,451,364,533,145,-301,1817,2149,1998,1890,
净利润(扣除非经常性损益后)(万元),19189,14930,23913,19553,14190,19294,15216,12059,8136,6278,2205,1179,844,832,415,-24,-36,-318,-1141,-586,1562,0,--,--,
经营活动产生的现金流量净额(万元),24354,53856,42611,50091,29024,27241,21605,16348,13909,18951,12939,9380,10120,5195,6338,3052,243,-1653,-13,-9048,4519,2420,--,--,
现金及现金等价物净增加额(万元),-7847,31010,17155,11135,334,15070,1264,12253,-6788,2370,3642,5881,2869,-1626,-2693,-993,1792,5755,-4720,-6442,11839,1098,--,--,
总资产(万元),315246,289971,277501,248221,208091,195467,159174,134188,115956,113838,110992,103991,99328,93410,95221,75544,71507,56143,48425,39955,37030,23893,22146,19464,
流动资产(万元),176703,161603,146988,130980,104607,111998,78911,61116,45664,41673,41288,37748,33429,30673,31142,29847,26987,--,0,--,0,19294,17307,15690,
总负债(万元),58532,55892,55637,53289,40135,47242,43163,39583,39033,48886,59884,59685,59973,57070,60870,44501,41543,30804,23876,14086,10731,11633,11868,11578,
流动负债(万元),50890,48277,54798,52382,39164,46168,39163,31793,29400,38592,43916,47915,46853,49627,50572,39301,36304,--,0,--,0,9813,9568,9887,
股东权益不含少数股东权益(万元),173114,159791,149944,128399,110205,96762,76826,63326,51166,41765,34362,31735,30287,28629,27667,26231,25659,25189,24549,24904,25205,11226,9091,7101,
净资产收益率加权(%),12.26,8.42,17.5,16.62,14.75,25.05,21.97,21.24,20.17,18.34,7.95,4.42,4.14,3.42,2.28,1.74,1.43,2.12,0.59,-1.21,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
