报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.05,0.1,0.1,0.08,0.41,0.44,0.36,0.32,0.21,0.14,0.08,
每股净资产(元),--,--,--,--,--,4.2,3.94,3.64,1.93,1.72,1.18,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.08,0.09,0.12,0.37,0.24,0.17,
主营业务收入(万元),180711,197407,198388,168822,95343,44775,32550,25737,18307,9002,4938,
主营业务利润(万元),44410,44396,48092,36711,24436,20329,16712,14822,10896,5280,2713,
营业利润(万元),3231,-2246,14659,5088,11083,11455,9681,7450,5094,2695,804,
投资收益(万元),879,328,27,2219,278,245,0,--,--,18,8,
营业外收支净额(万元),1544,5872,-581,3771,4303,4552,2160,2158,39,261,196,
利润总额(万元),4775,3626,14078,8859,15387,16007,11841,9608,5134,2956,1001,
净利润(万元),4717,8440,9017,5837,14045,14008,11604,9050,5155,2971,1108,
净利润(扣除非经常性损益后)(万元),1601,2477,9393,3824,13488,13559,11439,8374,5116,2692,902,
经营活动产生的现金流量净额(万元),47904,31287,-5953,14394,4471,2689,2893,3954,8779,5767,2927,
现金及现金等价物净增加额(万元),-7540,-25310,-28592,56127,420,-11959,-13939,29202,1599,-1960,4345,
总资产(万元),786117,813295,834996,759772,414071,236998,165769,154544,104695,70415,36446,
流动资产(万元),189460,198428,234862,208602,65179,55313,46886,57089,14305,13640,9733,
总负债(万元),432514,453559,467959,402632,178354,97800,37622,38016,58182,29027,15975,
流动负债(万元),359940,341512,310266,282382,106471,82775,29315,28747,31657,15379,7118,
股东权益不含少数股东权益(万元),340021,346611,348546,332745,225655,138097,126101,116435,46394,41238,20321,
净资产收益率加权(%),1.35,2.42,2.62,2.57,8.32,10.62,9.49,11.12,11.77,9.45,7.95,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
