报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.14,0.09,0.16,0.03,0.01,0.05,0.11,0.24,0.04,0.09,-1.1,-0.39,0.04,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.83,0.79,0.71,1.81,2.19,3.23,3.72,4.19,4.08,2.16,1.81,1.61,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.03,-0.03,-0.22,-0.23,-0.31,-0.42,-0.07,0.63,-0.28,0.57,--,-0.07,
主营业务收入(万元),1478731,1413803,605641,256009,178806,218437,221885,146186,39227,81089,11670,18174,20352,19902,9475,25885,13792,9571,9463,7979,
主营业务利润(万元),54476,49603,62148,38327,30913,48115,48596,41654,2408,2997,-166,2967,5304,4346,1466,7803,4580,4722,3897,3109,
营业利润(万元),44745,12813,25495,13064,4667,23798,25955,33591,91,1481,-13541,-6223,493,258,-2821,3048,1433,1874,1876,1481,
投资收益(万元),55072,9730,4670,783,-860,165,-333,1729,684,3063,60,691,125,62,260,-475,-3,31,95,-46,
营业外收支净额(万元),-2699,-151,9066,40,342,-726,894,506,417,310,-768,3,--,-46,60,-10,83,0,-132,5,
利润总额(万元),42047,12662,34561,13105,5009,23073,26848,34097,508,1791,-14310,-6219,512,319,-2474,2563,1524,1906,1839,1440,
净利润(万元),31082,19842,30123,5149,1962,7531,9880,12781,507,1129,-14504,-5105,571,280,-2483,1995,1326,1609,1529,1182,
净利润(扣除非经常性损益后)(万元),3296,10910,21636,3790,2380,7758,9525,14733,-250,-1331,-13513,-5562,372,98,-2952,1988,1246,0,--,--,
经营活动产生的现金流量净额(万元),8788,9237,37218,41330,39375,53322,12506,20071,408,-414,-2946,-3043,-4030,-3669,-512,4805,-2114,2630,--,--,
现金及现金等价物净增加额(万元),27603,-116194,154200,-39238,25614,780,5971,53157,881,-591,2153,-1034,-6196,4916,-11662,162,17621,-889,--,--,
总资产(万元),1006424,827272,779356,460447,451864,412758,437878,417247,25926,33663,37639,45898,49688,47717,37307,43007,41751,19226,20104,14615,
流动资产(万元),533574,348365,348231,174009,174541,150414,173163,202914,15974,24213,23706,28358,29258,31194,22277,32670,32059,--,12272,8800,
总负债(万元),362748,275916,212059,73991,101673,84247,136877,136112,13904,23149,27384,20884,18246,16522,8595,11056,10666,9218,11707,7146,
流动负债(万元),348285,163474,122511,73991,101673,36586,74086,72963,11507,23008,27384,20884,18097,16522,8595,11056,10666,--,11707,7146,
股东权益不含少数股东权益(万元),642027,545528,558357,381747,175081,164306,151437,143261,10994,10486,9358,23862,28967,28441,28236,31859,31004,9926,8317,7387,
净资产收益率加权(%),5.09,3.65,5.61,1.46,1.2,4.85,6.67,6.46,4.72,11.37,-87.32,-19.33,1.99,0.99,-8.79,6.26,6.48,17.64,19.47,21.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
