报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),0.05,0.01,-0.75,-1.14,0,0.08,-0.24,-0.09,0.21,0.31,0.1,-0.41,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,1.18,2.14,2.26,2.08,1.76,1.67,2.08,2.07,2.06,2.32,2.28,2.24,2.2,2.21,2.09,2.01,2.06,2.06,2.09,1.83,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-0.18,-0.24,-0.07,0.4,0.33,-0.01,-0.02,0.2,0.16,0.07,0,0.37,0.19,0.53,9.05,0.3,--,--,--,--,--,--,--,
主营业务收入(万元),6987015,5840908,4848579,4292350,6034933,9448104,1767717,1698792,2017977,1634837,1322503,1522452,1717566,1702785,1579867,1334847,1034364,800967,780866,901447,707558,563352,625474,699912,930244,621684,454666,422632,404375,
主营业务利润(万元),588885,480206,-287336,-1099480,506828,823929,-8852,41418,193402,235686,139209,-9892,85625,54594,51396,115282,102093,71386,72809,184086,178872,65985,-583,20349,126452,103234,0,0,0,
营业利润(万元),125124,85228,-1019637,-1601195,12545,61539,-117563,-56199,97906,113106,36198,-150781,2719,4553,-14528,43975,34164,14760,27675,107949,105076,-28459,-538,19079,125522,103373,0,0,0,
投资收益(万元),20495,2708,-1291,2903,-891,-166,3,1023,1656,83,--,-13038,-2176,1504,3649,300,566,629,604,418,304,4933,3737,239,0,0,0,0,0,
营业外收支净额(万元),10453,-33664,-14772,20825,38030,159129,-4004,2245,6295,853,2004,-4678,-2253,17,-88846,-17618,-5617,-243,-6941,-9818,14757,0,0,0,0,0,--,--,--,
利润总额(万元),135577,51564,-1034408,-1580370,50574,220668,-121567,-53954,104200,113959,38202,-155459,466,6074,-99725,26657,29113,15147,21338,98549,90623,-22840,3294,18513,124955,101583,64198,68214,43208,
净利润(万元),91424,14206,-1058254,-1611476,2448,122975,-145422,-36137,83904,122654,38202,-164529,1782,3742,-95428,23124,24020,13983,17079,84023,75469,-23090,454,15169,105298,85166,57627,68214,43208,
净利润(扣除非经常性损益后)(万元),50370,3795,-1039930,-1617387,-5851,-232303,-141385,-38283,77808,121822,36389,-158547,5857,2177,-86517,32359,25707,14133,25983,91600,93933,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),137705,-293979,41946,-390732,257593,674614,-107329,-96772,-27025,160081,130886,-4804,-6211,79261,64626,29018,133282,146802,74234,211253,199952,121835,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-52285,-35986,7643,45371,79146,-49234,-7623,-137979,-122544,143289,42807,-12845,-1641,66073,5058,-88078,7296,4563,-15584,19335,-58578,40148,--,--,--,--,--,--,--,
总资产(万元),6206938,6090472,6194263,7449317,8530778,8129571,1062930,1113820,1144960,1053120,914581,841728,987722,1011560,998488,1138253,1207896,1217900,1120149,1136109,1150257,1197989,1288921,1355823,1432697,1027538,564268,448476,380751,
流动资产(万元),3052932,3201382,3182236,4113058,4951104,4582470,432022,457849,613066,607639,404790,384299,426826,387604,282582,259955,280082,0,0,360754,0,334565,452568,480439,552418,337683,155532,213960,160478,
总负债(万元),5530551,5512631,6404663,6605157,6067082,6259957,353282,258887,241897,221887,210040,175389,156854,179369,170920,206185,289967,323982,234571,248376,310595,390459,459202,526242,596214,404558,0,0,0,
流动负债(万元),5235268,5296335,6336308,6509141,5990347,6193791,350451,256962,240266,219862,207915,173369,156408,178694,164636,187185,255967,0,0,213885,0,335585,360298,333740,344550,184019,191706,190571,158262,
股东权益不含少数股东权益(万元),676387,577841,-210263,844287,2463809,1869712,709649,854934,903063,831234,704541,666339,830868,827426,822358,926816,912583,888170,880187,882108,834085,802617,825706,825252,836483,622980,308243,172988,113878,
净资产收益率加权(%),14.66,2.86,0,-97.19,0.1,4.98,-18.59,-4.11,9.68,15.97,5.57,-21.98,0.22,0.45,-10.91,2.51,2.66,1.59,1.94,9.59,0,-2.83,--,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
