报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.65,0.03,0.4,0.63,0.51,0.63,0.97,--,--,
每股净资产(元),--,--,--,3.56,2.97,2.46,2.12,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,1.64,0.2,0.97,0.67,--,--,
主营业务收入(万元),174252,65093,56806,66187,55060,40766,51882,33339,16261,
主营业务利润(万元),38415,12449,13397,15412,12804,12169,16463,12155,5926,
营业利润(万元),17468,234,4176,6418,5336,6949,10551,8568,4186,
投资收益(万元),3379,--,--,--,--,--,--,3,--,
营业外收支净额(万元),305,-1,-7,339,71,-103,1,-84,-0,
利润总额(万元),17773,233,4169,6757,5407,6846,10552,8483,4186,
净利润(万元),12927,683,4202,5891,4763,5936,9086,6325,3182,
净利润(扣除非经常性损益后)(万元),8917,78,4207,5603,4702,6026,--,--,--,
经营活动产生的现金流量净额(万元),14862,2960,1315,15444,1865,9086,6306,-2107,1265,
现金及现金等价物净增加额(万元),4028,-17992,21019,673,1054,2939,-978,2227,1515,
总资产(万元),179278,110579,81970,54695,50248,33734,32158,26414,13569,
流动资产(万元),85173,47053,51523,31031,34756,28449,27078,23546,11312,
总负债(万元),96199,48449,20199,21304,21528,9692,12227,15566,8339,
流动负债(万元),84935,44426,20199,21304,21528,9692,12227,15566,8339,
股东权益不含少数股东权益(万元),75701,62129,61771,33391,27856,23055,19932,10848,5230,
净资产收益率加权(%),18.79,1.11,9.66,19.22,18.71,28.24,59.04,78.68,87.44,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
