报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),-0.27,0.01,0.22,0.14,0.03,0.03,-0.44,-0.43,1.35,0.63,0.16,-0.33,0.05,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.11,2.79,2.18,1.94,3.49,3.52,4.29,4.34,2.03,1.58,1.19,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.01,1.56,1.08,0.35,0.17,-0.4,0.38,0.03,0.06,0,0,
主营业务收入(万元),86539,100436,95040,69754,65133,90187,74418,73549,235136,97469,64034,61360,49652,39932,37228,29221,20776,17994,9792,
主营业务利润(万元),13900,19149,26603,21042,16224,14812,8884,14910,74809,22672,11541,12688,10419,9243,8503,7160,5729,5067,3080,
营业利润(万元),-12206,339,9343,5509,772,5070,-25646,-23177,47807,10666,359,-5259,185,734,2874,3814,3487,3124,1839,
投资收益(万元),-759,1586,194,381,232,9198,-466,-249,-26,1949,3786,-232,-90,-43,-66,-11,-1,-1,0,
营业外收支净额(万元),0,307,-42,307,629,641,3501,1364,-766,139,673,325,--,-39,129,9,-17,0,0,
利润总额(万元),-12205,645,9301,5815,1401,5711,-22145,-21813,47041,10805,1032,-4934,745,671,2943,3827,3493,3106,1904,
净利润(万元),-12101,573,9914,6286,1586,1259,-19806,-19468,40168,9118,2322,-4793,521,240,1845,2477,2248,1929,1220,
净利润(扣除非经常性损益后)(万元),-13615,-5777,9496,5930,682,-9041,-22779,-20577,40496,7305,-2075,-5831,-35,86,1761,2339,0,0,0,
经营活动产生的现金流量净额(万元),-2120,-7430,-5604,18563,17320,5636,3339,-32527,248,22411,15485,5026,1623,-3843,3768,244,314,1540,0,
现金及现金等价物净增加额(万元),-5547,-8359,643,-7857,617,3817,-2811,-18444,22062,-1921,17469,-4323,-820,-10521,4096,20721,1352,1664,0,
总资产(万元),171740,192294,178226,161906,156168,166628,201380,221019,269562,171474,133181,131376,105383,100881,93988,65590,24310,17474,12711,
流动资产(万元),120114,129414,119637,110305,102964,113908,120250,151184,199574,116369,82741,74939,57680,56239,57436,45847,15672,8929,5226,
总负债(万元),80020,88684,75523,67928,68475,81414,119846,119377,144865,130708,100354,100444,69345,62962,55390,29120,13877,9317,6758,
流动负债(万元),78024,88408,75064,67458,67809,80561,114299,113980,142454,128568,95098,99941,69185,62756,55384,29114,13842,6697,6058,
股东权益不含少数股东权益(万元),90573,102317,102305,93080,86634,84885,82881,102490,124852,40137,31398,27875,33523,33782,34317,34735,10152,7897,5953,
净资产收益率加权(%),-12.55,0.56,10.16,7,1.85,1.5,-21.39,-16.91,46.59,25.36,8.18,-14.88,1.54,0.7,5.38,11.04,24.91,27.85,21.88,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
