报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.24,0.09,0.04,0.04,0.03,0.1,0.22,0.48,0.11,0.2,0.15,0.04,-1.63,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,2.25,1.76,1.66,1.45,1.3,1.26,3.02,3.2,3.55,3.55,3.51,3.48,3.44,0.24,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.6,0.17,1.58,0.16,-0.4,-1.16,-0.89,0.01,0.02,0.52,0.32,1.29,-0.3,--,--,
主营业务收入(万元),643336,564516,466197,375064,360686,412111,431236,400283,413034,369511,263849,201682,164013,109002,194241,246496,183650,166631,106313,53572,70776,78728,86117,
主营业务利润(万元),130676,106599,89099,84376,86400,96236,92327,81691,74928,71735,62727,38263,31738,16096,30266,39861,33764,32669,23070,14125,22510,17191,18222,
营业利润(万元),23723,9360,5423,1889,907,8274,8755,8255,2352,7047,5705,-706,-55584,-19581,-8106,1103,301,3433,4640,94,7622,7109,2642,
投资收益(万元),218,711,1883,-25,44,-187,627,101,66,1432,23,9394,-16,16080,-1418,1424,1792,348,369,180,180,247,0,
营业外收支净额(万元),559,616,294,1570,890,1060,8723,9528,2693,595,469,--,--,-1601,-111,-81,-55,-192,522,481,122,0,0,
利润总额(万元),24282,9976,5716,3459,1797,9334,17478,17783,5046,7642,6175,1997,-55333,-5089,-9634,2445,2038,3590,5531,2975,9155,10339,4907,
净利润(万元),19297,6990,3269,2396,1922,7147,15215,16457,3709,6940,5189,1304,-55613,974,-7345,2390,2065,3426,4515,2824,5909,7124,3202,
净利润(扣除非经常性损益后)(万元),7388,3546,77,738,890,5911,6127,6934,1376,5080,4831,-9725,-56195,-17472,-8102,556,721,3589,3683,123,--,--,--,
经营活动产生的现金流量净额(万元),56133,21834,8373,16581,37035,-3448,23701,327,20485,5879,53810,5311,-13620,-39490,-30417,260,785,17695,10855,44133,-26267,--,--,
现金及现金等价物净增加额(万元),42243,-30153,-5945,94780,3396,-16366,-6899,10001,4972,-7836,32081,-11806,-14866,-51133,1485,-4823,12199,-34771,1777,104465,-7439,--,--,
总资产(万元),669651,511489,489817,415991,282903,300683,326824,289148,270108,249705,216964,208683,263064,294999,425268,396137,368814,321955,320210,220162,131680,111592,96947,
流动资产(万元),435411,310057,324835,272423,142752,158321,186186,163560,154363,139930,114647,99048,137725,210953,358528,289486,262671,--,0,--,111373,90359,81461,
总负债(万元),449600,309965,294709,229462,176558,195600,233934,211981,209486,192743,166749,163187,217881,189551,313414,272099,244742,199301,201028,102918,88854,74675,63441,
流动负债(万元),406062,263546,262198,194141,164382,182993,223027,198702,204082,185596,163617,161842,210677,189381,304894,264029,231036,--,0,--,59254,62956,61022,
股东权益不含少数股东权益(万元),201899,184281,179501,176232,101027,99105,91952,76621,60164,56455,49534,44345,43070,103030,109053,121131,121211,119716,118795,117244,42826,36917,33506,
净资产收益率加权(%),10.01,3.85,1.84,2.34,1.92,7.48,18.06,24.06,6.36,13.1,11.05,2.98,-78.46,0.92,-6.38,1.97,1.71,2.88,3.83,6.38,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
