报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),-1.01,0.11,0.09,-0.41,0.33,0.63,0.62,0.69,0.68,0.61,0.49,0.35,0.3,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.11,3.6,3.16,2.64,2.44,2.37,1.81,1.67,3.13,2.8,1.74,1.54,1.4,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.91,1.91,1.53,1.08,0.8,0.73,0.65,0.52,0.5,0.64,0.89,0,0,
主营业务收入(万元),241257,263074,283236,261568,245635,256850,245387,216671,191717,124324,99160,89421,70335,53692,39965,30429,19995,15298,12145,7454,5354,
主营业务利润(万元),6626,19418,32792,30777,34521,39352,43943,36536,36961,28820,25868,21793,16694,13188,10152,8093,5529,4002,3048,2506,2120,
营业利润(万元),-17219,7535,9289,-26033,-1479,7600,14105,9290,13914,13254,12475,9271,9009,6818,6665,6081,3802,3002,2871,2632,2164,
投资收益(万元),939,192,255,-16,217,213,1252,468,7,-661,97,350,3785,1157,15,-316,361,54,-23,-20,1,
营业外收支净额(万元),394,1875,4873,25362,19302,18022,9402,11797,6359,3934,1364,785,373,-246,-128,-50,88,390,0,0,0,
利润总额(万元),-16825,9410,14162,-671,17823,25622,23507,21087,20273,17188,13839,10056,9382,7739,6552,5715,4916,4339,3356,2721,2230,
净利润(万元),-23978,2515,2035,-9764,7714,14883,13564,12792,12558,11385,9185,6415,5628,4739,3922,3379,3083,2867,2198,1820,1488,
净利润(扣除非经常性损益后)(万元),-34990,-8621,-1734,-14808,2433,12433,9844,9028,8460,9179,7766,5420,5402,4005,3906,3434,2306,2529,0,0,0,
经营活动产生的现金流量净额(万元),30492,28188,42518,41114,37660,39157,37451,28974,35374,35456,28440,19999,14801,13541,12047,9629,4654,5971,5624,0,0,
现金及现金等价物净增加额(万元),14930,-66045,8668,33778,21091,-9196,36027,3154,9104,-193,3522,-5960,-1475,11705,-1738,778,-1058,6070,-19,0,0,
总资产(万元),613878,616715,693533,637915,582574,433707,423978,353395,299914,187499,157922,152133,126144,106802,74574,67318,54162,47025,24176,21938,17210,
流动资产(万元),151166,145034,216377,197378,149568,122071,125950,86736,74645,50487,32525,32746,49948,42713,22323,24919,20283,0,0,0,0,
总负债(万元),463321,440826,513739,461351,397116,260536,263008,251615,203735,111662,91048,95203,73139,56093,34971,31890,21459,19842,12996,12012,8412,
流动负债(万元),392532,351131,353948,239345,197746,184351,182732,171609,154695,76589,70442,74818,60035,45334,26594,24634,14596,0,0,0,0,
股东权益不含少数股东权益(万元),117436,141951,140873,139680,151686,149647,138987,83867,76380,66876,58651,49094,45258,43987,33629,31100,29107,25967,10909,9654,8777,
净资产收益率加权(%),-18.49,1.77,1.45,-6.7,5.11,10.31,11.36,15.83,17.78,17.69,17.02,13.74,13.02,11.91,12.21,11.31,11.02,15.92,20.44,18.79,16.59,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
