报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.02,-0.44,0.12,0.1,0.05,0.1,0.14,0.26,0.56,0.47,0.5,0.33,0.25,0.14,
每股净资产(元),--,--,--,--,--,--,--,--,5.92,5.48,2.3,--,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.1,-0.52,1.05,0.13,0.5,0.15,
主营业务收入(万元),185251,188969,186813,129515,110606,132539,128485,113359,150788,133955,106761,98327,78733,57266,
主营业务利润(万元),24113,23991,35084,25212,17532,18161,18954,19041,25063,21547,16301,12318,10005,6239,
营业利润(万元),2877,-25649,11374,7890,3527,5697,8440,7045,15369,12815,10542,7055,6318,2817,
投资收益(万元),1539,7,50,284,316,372,839,--,34,4,4,17,3,5,
营业外收支净额(万元),513,-18,9,1946,672,1013,923,1389,392,64,77,2,--,-62,
利润总额(万元),3390,-25667,11383,9836,4199,6710,9363,8434,15760,12878,10619,7057,6384,2755,
净利润(万元),1082,-26015,6217,5082,2731,4994,6994,6299,11782,9550,7831,5161,3909,1655,
净利润(扣除非经常性损益后)(万元),-3534,-27137,5262,3821,1827,3977,5664,5254,11461,9503,7773,5164,3854,1694,
经营活动产生的现金流量净额(万元),6147,593,-5093,17241,11170,7526,447,3225,2169,-10960,16627,1609,7897,2329,
现金及现金等价物净增加额(万元),-20298,11306,-23603,21690,-8390,14032,-45598,46853,-22897,30721,10481,-350,2890,-990,
总资产(万元),477874,490475,428313,397165,324229,294492,291644,274210,209475,177555,82024,64434,54233,54999,
流动资产(万元),323318,305739,235937,220181,172088,167812,176080,173697,117252,114561,51138,43346,37019,38983,
总负债(万元),180159,198029,208401,185792,120629,97009,98387,86723,82214,59680,42689,33121,28208,33873,
流动负债(万元),148458,160081,172665,167343,115448,91257,92803,81694,80365,59180,42689,33121,28203,32609,
股东权益不含少数股东权益(万元),282790,279734,207943,202421,197683,195382,191163,185321,124600,115237,36221,28389,23220,19308,
净资产收益率加权(%),0.39,-9.77,3.03,2.54,1.39,2.58,3.7,3.86,9.83,9.6,24.24,20,18.38,11.87,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
