报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.01,0.24,0.52,0.48,0.42,0.54,0.6,0.61,0.56,--,--,
每股净资产(元),--,--,--,--,--,3.65,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.16,0.86,1.19,--,--,--,
主营业务收入(万元),703635,604269,409214,216618,202255,121468,125636,98191,83643,57745,34682,
主营业务利润(万元),13598,18172,25539,18778,14608,14441,15138,16153,13373,9811,5297,
营业利润(万元),1921,8719,12570,8500,5075,5994,6672,7298,7040,5545,3181,
投资收益(万元),1183,682,684,436,35,--,--,--,--,--,--,
营业外收支净额(万元),14,-34,-961,929,1486,735,693,150,-145,152,-73,
利润总额(万元),1935,8685,11609,9428,6561,6729,7365,7447,6895,5696,3108,
净利润(万元),257,4707,6195,5820,4369,4892,5418,5529,5061,4239,2302,
净利润(扣除非经常性损益后)(万元),-1814,1394,5713,5079,3227,4341,4898,5465,--,--,--,
经营活动产生的现金流量净额(万元),4691,-1243,21885,9506,14932,10452,7702,10736,6599,2667,789,
现金及现金等价物净增加额(万元),142,-4841,16835,-9043,4757,845,-68,589,3111,-176,278,
总资产(万元),160941,167188,126383,89649,85068,70369,67852,60298,48076,25016,15072,
流动资产(万元),64788,70760,49424,25479,27853,21823,20872,15215,14099,8577,6417,
总负债(万元),51267,55682,51250,21441,22966,34631,37257,35253,27398,12971,8774,
流动负债(万元),49671,53721,47793,18767,20499,24293,29305,22200,14844,12513,8740,
股东权益不含少数股东权益(万元),102957,103998,68686,63409,58417,32875,30547,25044,20678,12045,6299,
净资产收益率加权(%),0.25,4.78,9.41,9.56,9.01,14.78,19.49,24.29,31.46,48.23,48.13,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
