报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.78,0.72,0.69,0.82,0.42,0.28,0.18,0.56,0.79,0.33,0,
每股净资产(元),--,--,--,5.17,4.36,3.93,3.65,3.47,2.91,2.08,--,
每股经营活动产生的现金流量净额(元),--,--,--,0.54,0.1,-0.7,0.28,0.27,1.03,0.33,--,
主营业务收入(万元),355959,239365,149445,115419,81295,63452,53018,72200,76474,51841,36485,
主营业务利润(万元),89840,69326,45720,38377,23139,15874,13401,18896,20020,13050,9572,
营业利润(万元),38652,26645,17110,15570,6291,3717,2340,8348,12193,4497,6771,
投资收益(万元),429,2018,1305,655,819,670,641,876,--,-93,177,
营业外收支净额(万元),2,47,133,1621,486,369,428,190,271,119,131,
利润总额(万元),38654,26693,17243,17190,6777,4086,2768,8538,12464,4616,6902,
净利润(万元),36109,20210,11705,10968,5658,3769,2365,7407,10535,4030,6408,
净利润(扣除非经常性损益后)(万元),31465,17364,10120,9409,4783,2225,1453,7274,10770,7445,5763,
经营活动产生的现金流量净额(万元),61617,-9487,9268,7159,1393,-9280,3699,3630,13709,4332,7180,
现金及现金等价物净增加额(万元),12319,-563,6822,3684,44,-2507,-18182,4294,7059,8105,2307,
总资产(万元),394630,318214,230102,144213,112985,91316,90435,85525,73101,51646,36334,
流动资产(万元),308860,257012,177640,105225,80120,62290,61447,64109,59809,42569,30658,
总负债(万元),199749,149793,87547,67870,51559,37357,40269,38131,33436,23831,23934,
流动负债(万元),197015,145075,82677,61876,48291,35126,37323,35337,32889,23455,23696,
股东权益不含少数股东权益(万元),192522,164682,131005,68935,58028,52344,48574,46217,38772,27492,12073,
净资产收益率加权(%),20.02,13.92,10.06,17.27,10.25,7.47,4.99,17.42,31.62,23.46,63.32,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
