报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.67,0.52,0.38,0.36,0.46,0.43,0.38,0.31,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.38,0.74,0.6,0.69,0.79,
主营业务收入(万元),417120,324098,257078,215550,262559,233207,173114,137999,95986,
主营业务利润(万元),39946,33792,21909,19872,25458,24337,18579,13539,11192,
营业利润(万元),29996,23194,15195,10508,14443,13778,12473,8004,7163,
投资收益(万元),119,139,1979,6,10,-7,--,--,--,
营业外收支净额(万元),113,68,21,1078,-53,481,217,-0,--,
利润总额(万元),30109,23262,15216,11586,14390,14259,12690,8004,7163,
净利润(万元),22386,17639,12440,9196,11589,10803,9541,6815,6279,
净利润(扣除非经常性损益后)(万元),21775,16947,10426,8505,11509,10442,9481,--,--,
经营活动产生的现金流量净额(万元),31947,24318,18871,22155,9619,18630,15054,17362,15833,
现金及现金等价物净增加额(万元),-6378,-4942,21087,-14398,21860,9155,-9674,16873,4112,
总资产(万元),341354,315893,309565,276883,261445,207732,151297,124596,94554,
流动资产(万元),85693,76633,77343,56256,70196,34662,20180,31479,12939,
总负债(万元),95480,89288,97381,138091,131508,103412,66887,48655,61598,
流动负债(万元),44854,47196,56234,99586,86209,75137,58487,42655,31348,
股东权益不含少数股东权益(万元),220141,202020,187250,111612,102103,90601,79538,73640,32956,
净资产收益率加权(%),10.61,9.03,7.06,8.61,12.03,12.7,12.46,14.07,21.11,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
