报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-1.38,0.36,0.26,0.27,0.59,0.06,0.24,0.2,0.67,0.71,0.66,0.24,
每股净资产(元),--,--,--,--,--,--,--,--,6.45,--,--,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.33,0.54,1.03,0.67,
主营业务收入(万元),55367,82929,84509,56298,48954,37584,50529,30832,34519,32086,26621,22585,
主营业务利润(万元),35171,66309,60639,39870,31241,12495,18236,11187,12764,12604,10885,5970,
营业利润(万元),-300097,65126,41931,21747,16567,801,4287,2652,4941,5267,4863,1377,
投资收益(万元),-610,35170,4542,374,260,--,--,--,--,--,12,178,
营业外收支净额(万元),44454,4163,49,425,277,356,-64,252,964,643,118,220,
利润总额(万元),-255644,69289,41980,22172,16844,1157,4223,2904,5905,5909,4980,1597,
净利润(万元),-255512,66970,41397,21416,15875,697,2945,2398,5071,4979,4089,1254,
净利润(扣除非经常性损益后)(万元),-300026,38196,37283,20922,15307,390,2929,2155,4234,4414,3962,650,
经营活动产生的现金流量净额(万元),1989,23354,39944,24339,12706,4846,1187,-4527,-3101,3784,7210,3429,
现金及现金等价物净增加额(万元),-77009,-7280,118446,13376,22113,-2904,-3624,-12025,16948,-69,3177,-286,
总资产(万元),358526,714083,693031,387553,368027,103072,100792,88905,81439,49834,39927,35243,
流动资产(万元),251231,253773,245865,107757,93391,57960,59529,53702,51969,24388,20175,17952,
总负债(万元),17788,69162,112318,45748,47634,46356,35752,27317,21121,28647,23719,27388,
流动负债(万元),14839,66058,111093,44158,45883,45373,34751,27254,21014,24597,20769,23538,
股东权益不含少数股东权益(万元),336906,644921,580713,341805,320393,55371,62373,60401,60318,21187,16208,7679,
净资产收益率加权(%),-51.87,10.92,9.66,6.47,6.34,1.19,4.8,3.99,15.73,26.63,33.32,17.78,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
