报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.17,0.24,0.44,0.91,0.84,1.63,2.1,1.93,1.32,0.8,0.58,
每股净资产(元),--,--,--,--,--,11.64,6.89,4.76,2.81,1.88,1.08,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,2.07,0.24,0.93,0.55,0.47,0.74,
主营业务收入(万元),79182,73937,54858,38845,34833,29207,32198,25075,17360,8710,7714,
主营业务利润(万元),31260,32767,27683,19325,16251,13171,14468,12514,8900,5217,3759,
营业利润(万元),10932,15392,15809,11519,10708,9367,11041,9887,6686,3887,2854,
投资收益(万元),20,43,369,0,593,443,--,--,--,--,114,
营业外收支净额(万元),-121,-48,29,817,758,811,361,554,290,308,-3,
利润总额(万元),10812,15344,15838,12336,11466,10178,11402,10440,6975,4195,2851,
净利润(万元),9740,13710,13648,10849,9784,8575,9643,8871,6087,3667,2671,
净利润(扣除非经常性损益后)(万元),8728,13236,12808,10234,8668,7503,9333,8396,5830,3395,2573,
经营活动产生的现金流量净额(万元),15539,-5968,245,2178,-1311,11033,1118,4267,2523,2170,3411,
现金及现金等价物净增加额(万元),22964,-8376,1132,6078,-2558,3668,4761,1192,-8,912,2899,
总资产(万元),193749,163322,138920,122336,83439,79088,56206,48184,26018,17835,12146,
流动资产(万元),145957,117445,105315,88999,53574,66646,50484,42413,21344,14627,9366,
总负债(万元),93925,59019,30705,16414,16690,17099,24507,26265,13091,9196,7172,
流动负债(万元),86620,55226,30063,15530,15850,16987,24374,26111,12756,8625,6772,
股东权益不含少数股东权益(万元),96940,102081,105559,103326,63932,61986,31697,21914,12919,8632,4965,
净资产收益率加权(%),9.76,13.06,12.98,14.47,15.56,15.18,35.97,50.93,56.49,53.93,70.74,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
