报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),-1.11,-1.04,0.1,0.16,0.43,0.46,0.7,0.73,0.65,0.62,0.35,
每股净资产(元),--,--,--,--,--,3.82,3.58,3.08,2.45,1.24,1.95,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.27,0.74,0.68,0.78,0.39,0.6,
主营业务收入(万元),71770,83968,103111,97716,43902,19257,17226,15660,14253,10027,6305,
主营业务利润(万元),15738,25714,30820,31624,21760,8618,8128,7674,6763,5014,3024,
营业利润(万元),-71895,-61732,11599,16599,13195,4670,4832,4596,4068,3111,1610,
投资收益(万元),1063,-39,2915,1717,110,192,--,--,1,--,--,
营业外收支净额(万元),-350,458,556,689,943,695,243,655,389,185,9,
利润总额(万元),-72245,-61274,12154,17288,14137,5365,5075,5251,4457,3295,1620,
净利润(万元),-70498,-65714,6629,10294,9360,4488,4199,4371,3718,2749,1356,
净利润(扣除非经常性损益后)(万元),-71634,-66600,2617,8491,8573,3734,3993,3814,3387,2592,1349,
经营活动产生的现金流量净额(万元),17461,20907,5399,-4197,11008,2616,4456,4051,4658,1973,902,
现金及现金等价物净增加额(万元),-1998,2735,-5246,-28308,48123,7865,2793,3270,2995,1533,1269,
总资产(万元),135084,215507,286136,257056,234880,39566,23865,20204,16493,7173,3527,
流动资产(万元),82619,98074,101253,90076,93766,27123,17371,13710,9549,6456,3372,
总负债(万元),64049,67329,63747,45339,34900,2448,2388,1727,1822,996,599,
流动负债(万元),56808,56449,51330,42655,34495,2288,2228,1727,1822,996,599,
股东权益不含少数股东权益(万元),62398,134992,206923,201588,192525,37118,21476,18477,14671,6177,2928,
净资产收益率加权(%),-70.68,-37.87,3.25,5.23,17.45,13.12,21.34,26.22,33.02,60.94,60.3,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
