报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),-0.08,0.05,0.05,0.09,0.09,0.17,0.3,0.29,0.29,0.24,0.22,0.28,0.34,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.71,2.5,2.36,2.3,3.68,3.41,3.28,3.24,1.95,1.64,1.33,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.24,0.07,-0.46,0.59,-0.24,-1.41,0.19,-0.54,0,0.17,0,
主营业务收入(万元),109501,126561,160530,70919,63773,75807,91820,82984,78177,85975,75615,73110,72983,36492,33042,24207,25808,15366,19039,
主营业务利润(万元),12541,15527,15173,12916,14708,17780,21126,19941,17869,13345,12748,17533,15057,9227,7955,7861,6774,6422,5555,
营业利润(万元),-2697,3550,1138,1875,3719,5680,9894,10389,9842,7864,7411,9984,9395,6374,5728,5477,4843,4727,4453,
投资收益(万元),-795,808,86,731,5,11,104,-125,-40,-17,-121,54,27,-29,-41,-91,-10,-15,36,
营业外收支净额(万元),-89,373,-6,1510,340,519,465,172,123,252,-5,-33,--,16,-9,-2,10,0,0,
利润总额(万元),-2786,3923,1132,3386,4059,6198,10360,10561,9965,8116,7406,9951,9423,6361,5678,5385,4843,4711,4491,
净利润(万元),-2389,1531,1573,2815,2273,4254,7539,7390,7334,6082,5512,6974,4746,3730,3419,3323,3186,3035,2864,
净利润(扣除非经常性损益后)(万元),-2960,-140,1262,1282,1293,3994,7208,7262,7254,5399,5520,6995,4698,3717,3426,3324,0,0,0,
经营活动产生的现金流量净额(万元),8984,-29635,69616,14705,-2754,-9092,-22355,35233,5956,1729,-11695,14900,-3426,-19697,2621,-7525,3983,0,0,
现金及现金等价物净增加额(万元),-2625,-6537,7192,-88230,74194,-3307,-12306,28180,-3394,5101,18811,-2933,246,4538,2088,-1651,4388,0,0,
总资产(万元),281297,290867,290626,291895,368734,277149,263999,245494,238034,224282,212528,155372,141474,105667,69900,58620,36206,29885,26871,
流动资产(万元),159196,169602,169512,193791,277454,204508,208891,200562,192012,176103,163155,105729,102195,78642,40682,32558,21614,15655,13128,
总负债(万元),150945,144734,143720,143603,224072,192269,181169,167815,166838,158449,150281,93752,86895,55875,21937,11717,15350,12453,12595,
流动负债(万元),145958,143353,137807,123412,189950,172975,118555,106072,104929,81908,96950,84692,72834,43875,21937,11717,15350,12453,12595,
股东权益不含少数股东权益(万元),125852,141095,140045,139672,138406,79878,78144,73125,68250,63015,59427,58030,51458,47699,45973,45343,19540,16354,13318,
净资产收益率加权(%),-1.82,1.09,1.13,2.02,2.86,5.4,9.97,10.45,11.21,10,9.4,12.06,9.54,7.96,7.57,8.73,17.75,20.46,24.1,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
