报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),-1.22,0.55,0.38,0.09,0.19,0.24,0.3,0.25,0.59,0.35,0.24,0.26,0.45,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,2.84,5.27,2.17,2.41,2.85,3.52,4.19,2.46,1.98,1.54,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.19,-0.33,0.37,-0.47,0.22,0.12,0.73,0.8,1.26,
主营业务收入(万元),748621,745411,585103,458353,303779,263487,207004,155393,150985,97322,65377,72498,72365,67396,55931,39262,28151,
主营业务利润(万元),111340,100479,83043,68404,53191,48821,40657,27747,28374,18155,11996,10598,10542,6938,6682,5545,4445,
营业利润(万元),-66512,25227,14833,-6093,5832,9262,12866,11078,14058,7804,3915,3302,5151,2813,2680,2651,1893,
投资收益(万元),8175,31467,8298,92,-471,-326,-128,--,--,22,--,--,0,332,18,15,-40,
营业外收支净额(万元),-739,-549,266,5026,728,75,1444,1195,370,-24,343,419,382,-1,-15,35,-18,
利润总额(万元),-67252,24678,15099,-1066,6560,9337,14310,12272,14428,7779,4258,3721,5532,3543,2823,2737,1965,
净利润(万元),-58548,26102,17476,3868,8518,9861,12273,10208,11648,6051,3160,2648,3601,2922,2334,2131,1554,
净利润(扣除非经常性损益后)(万元),-61778,1027,6397,-426,7915,9556,11095,8456,11243,6106,2855,2169,3098,1860,1642,1631,927,
经营活动产生的现金流量净额(万元),32249,-25034,-17408,6505,-8440,8954,9037,11153,-3885,-5739,5033,-4889,1737,721,3243,3538,5585,
现金及现金等价物净增加额(万元),23607,-69688,8407,56203,10608,3178,-8520,-5100,19640,-1192,-695,-10460,-1388,15094,1880,-166,3954,
总资产(万元),1022498,1016295,958734,703935,541587,338157,293750,236554,207439,140161,99534,83278,77324,61523,44089,29296,25001,
流动资产(万元),665805,668812,680236,500052,361163,238068,200957,171128,157766,101545,69016,58639,65218,53627,36499,24095,21002,
总负债(万元),772266,707690,676475,529421,365183,195087,156824,114279,98105,98867,64225,48875,43713,31730,29756,17679,16446,
流动负债(万元),600957,603279,561339,433179,302819,187190,154316,107968,91374,89699,59334,48035,43713,31727,28746,17369,16083,
股东权益不含少数股东权益(万元),190539,269654,239098,173526,170009,136890,129004,117513,108077,37803,32304,29464,27991,25585,10891,8756,6845,
净资产收益率加权(%),-24.65,10.13,8.83,2.17,5.33,7.43,10.02,9.01,12.72,17.32,10.22,9.1,13.47,16.85,23.52,27.46,25.6,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
