报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),1.76,0.1,0.52,0.08,-0.3,0.05,0.16,0.31,0.54,0.34,0.25,0.48,0.38,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.13,1.58,1.24,0.84,-1.36,-1.88,-1.95,0.01,1.08,1.21,1.06,0.8,1.77,3.74,2.03,2.97,1.77,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.81,-0.23,0.09,-0.39,-0.01,0.01,0.04,0.07,-0.15,0.13,-0.05,-0.05,0.01,-1.63,--,--,--,
主营业务收入(万元),4157816,1733511,1691623,1341691,71601,162305,236780,135307,67497,64310,68055,77111,40,154,351,3921,15548,5656,3183,8172,5820,20519,18655,12675,8247,
主营业务利润(万元),421795,150882,140178,103024,4716,29093,72288,40435,16795,15461,15763,13889,-61,-46,-99,-959,1556,1771,1545,872,-1306,5256,5545,3012,564,
营业利润(万元),153662,6914,38059,18734,-14083,11583,9529,15265,8664,7352,11913,9140,-1923,-1259,-14528,-16512,-7172,-872,166,-7208,-7411,1696,6139,82,1340,
投资收益(万元),56360,-1030,7366,1208,69,-3,-480,--,--,--,--,--,0,0,-6248,--,-27,0,0,-133,-64,-68,-9,638,15,
营业外收支净额(万元),-6351,-550,-167,6412,-54,-1119,6225,1484,13308,7269,524,11080,--,-952,-3109,-3666,-270,16,105,-3286,-158,0,0,0,--,
利润总额(万元),147310,6365,37892,25146,-14137,10464,15755,16749,21973,14621,12437,20220,4603,-1123,-23884,-20176,-7468,-855,271,-10626,-7077,4692,7097,5158,1674,
净利润(万元),125356,6102,32939,4798,-14646,1689,5384,10074,17802,11147,8053,15752,4603,-1123,-23884,-19940,139,313,737,-9138,-6204,3735,5764,4240,1336,
净利润(扣除非经常性损益后)(万元),110567,4141,23167,1238,-15421,294,1390,8789,4496,4466,7526,3920,-1923,-1556,-20776,-16302,393,297,632,-5918,-6760,--,--,--,--,
经营活动产生的现金流量净额(万元),462004,327195,139389,29061,-33322,-92822,53278,24000,-26398,-7405,2836,-12661,-72,141,460,860,-1827,1618,-568,-626,123,-19849,--,--,--,
现金及现金等价物净增加额(万元),602063,16294,2732,2719,-50643,58072,-6297,-5414,6971,-2304,8769,-6074,-81,-140,96,-187,-843,1069,-119,-1657,-2301,3475,--,--,--,
总资产(万元),6513175,1694219,1091535,1287984,1118327,717525,633648,521526,458917,335830,235078,164414,1477,2623,2729,28242,36917,36488,33327,40055,66582,86101,49254,38736,25183,
流动资产(万元),3082347,1182401,755100,850542,600207,413557,349976,394318,387912,333650,233935,162571,159,541,784,14626,21691,0,--,0,0,63226,27734,26701,17784,
总负债(万元),4370979,1321125,724951,777310,530780,346935,442199,430356,380073,276082,185117,130717,18079,25541,26464,27400,25082,21943,20663,31049,44310,37696,24711,21493,14660,
流动负债(万元),3106886,1313100,720717,681725,447093,266988,349287,302804,331973,221575,132467,92812,15174,23610,24533,25469,21151,0,--,0,0,34136,21951,18703,11510,
股东权益不含少数股东权益(万元),2118937,359462,353880,432562,427721,260368,85519,80121,69575,51773,40693,27640,-16602,-22918,-23735,148,13201,14753,12891,9799,21613,45480,21421,15657,9336,
净资产收益率加权(%),19.51,1.71,9.49,1.12,-5.78,1.3,6.5,13.42,25.93,20.07,25.43,39.06,--,0,--,-617.24,0.94,1.99,11.77,-63.67,0,12.43,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
