报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.29,0.16,0.17,0.07,-0.5,0.04,0.31,0.31,0.26,0.34,0.27,1.04,0.37,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.71,2.62,2.94,5.69,4.8,6.15,4.42,4.13,3.88,3.46,3.23,3.18,0.31,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.59,0.71,0.92,-1.26,1.6,-2.34,7.99,1.81,0.46,-1.61,-1.4,0.15,0.05,--,--,
主营业务收入(万元),110277,364477,329496,233589,261886,191158,329925,407053,481845,356840,246399,484070,217621,25071,85795,95231,95590,49316,14197,18947,12113,10249,10767,
主营业务利润(万元),27891,78498,91404,46547,51583,39829,81457,90576,142101,98042,67507,146879,58422,8394,19427,15982,14370,10989,1170,2577,2658,2215,2798,
营业利润(万元),66071,55800,54419,18394,-51679,2167,66296,62876,77539,67482,42731,110840,38801,4457,12042,9185,6087,3565,-93,1412,1736,1666,2452,
投资收益(万元),125122,22258,3734,24036,-159,5921,29537,11289,-3483,12955,8491,-1728,-1,-139,-703,-1006,-464,-796,1675,851,489,723,289,
营业外收支净额(万元),1012,1285,587,-64,129,11592,2515,6062,3716,8950,10823,10801,--,-1,44,-19,1,-1,374,30,2,--,0,
利润总额(万元),67083,57085,55006,18329,-51550,13759,68810,68938,81254,76432,53554,121642,44583,4712,13351,9717,7140,2768,1955,2293,2227,2598,2921,
净利润(万元),60478,32727,35614,11031,-61222,4509,38067,37485,31146,41361,27459,52744,16494,2917,4040,3431,3666,3035,1590,1807,1950,2022,2219,
净利润(扣除非经常性损益后)(万元),18102,8990,35158,11143,-61623,-8155,9312,20481,29376,18624,13217,46704,13881,2286,3224,2995,2651,3291,124,1776,--,--,--,
经营活动产生的现金流量净额(万元),-33886,33052,98202,132330,2407,-118333,-54608,55562,72103,86319,93262,-63879,81093,-33726,73500,16689,4235,-14850,-12854,1352,1161,--,--,
现金及现金等价物净增加额(万元),64935,-94719,-49425,167169,4463,-67234,72859,-1331,-160985,97693,115138,-119723,152334,-66031,36460,14735,10199,7911,-3980,20571,326,--,--,
总资产(万元),1258805,1303947,1335999,1420071,1366790,1423082,1192595,1074601,1130776,1187615,949957,738517,807520,464005,191467,181719,194144,162944,69331,41464,20230,13335,9346,
流动资产(万元),731860,720642,936316,1295363,1235527,1272963,930526,734788,779729,1012010,818831,671634,789291,444107,176611,165948,187664,--,--,0,7379,3567,2214,
总负债(万元),438720,535935,616239,734743,1047355,1041835,771968,672066,753118,825023,615786,405904,543115,358347,139795,136839,154160,129247,35921,12204,11621,5306,3298,
流动负债(万元),203461,291619,497146,356220,584254,748557,501003,413779,510160,518878,416930,262629,397115,275347,139795,107839,140160,--,--,0,11621,4806,2313,
股东权益不含少数股东权益(万元),771150,720313,694725,659569,292210,352901,373087,352291,329398,319168,298290,288576,243438,88500,40682,38022,35684,31858,29744,29261,8609,8029,6048,
净资产收益率加权(%),8.11,4.64,5.26,2.47,-18.98,1.22,10.49,10.96,9.76,13.39,9.5,19.88,13.04,7.04,10.3,9.35,10.71,9.71,5.45,12.54,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
