报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),-0.14,0.02,-0.12,0.02,-0.19,0.02,-0.23,0.01,0.25,0.05,-0.68,-0.31,0.03,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.93,1.68,1.63,2.28,2.6,2.56,2.57,3.04,3.01,5.67,2.01,1.1,1.65,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.21,-0.05,0.17,-0.1,-0.28,-0.04,-0.22,-0.06,-0.02,0.08,1.03,0.6,0.7,--,
主营业务收入(万元),30255,39776,34186,33581,40792,38330,31545,27693,25785,27841,17486,18862,25561,23352,14202,25730,36319,36308,29545,19241,13266,13159,
主营业务利润(万元),7550,9899,7972,8263,11153,9984,8252,8455,6239,8623,4029,6003,9100,7750,3473,10491,16571,18949,17729,11758,6305,5940,
营业利润(万元),-6234,1226,-5998,-698,-10432,-144,-7952,-1390,4489,731,-17094,-8154,332,-805,-11823,-265,4492,9914,10169,7320,4439,4235,
投资收益(万元),-291,351,209,-146,245,31,590,-128,8162,-178,900,36,458,428,-198,401,0,0,--,0,0,--,
营业外收支净额(万元),1,-16,-37,1667,1254,741,2089,1701,1420,539,945,191,--,360,-94,113,-74,-106,-134,0,0,-198,
利润总额(万元),-6234,1210,-6035,969,-9178,597,-5862,311,5908,1270,-16149,-7963,1006,-15,-12111,254,4418,9808,10074,7321,4362,4074,
净利润(万元),-6681,1101,-5945,1129,-8988,608,-5702,340,6030,1270,-16688,-7723,691,255,-11189,564,4477,8250,8353,6065,3705,3437,
净利润(扣除非经常性损益后)(万元),-7167,332,-6534,-213,-9461,109,-7845,-1556,-3480,731,-16938,-7850,-1860,-594,-11162,-775,4540,8356,--,0,0,--,
经营活动产生的现金流量净额(万元),307,3007,-4387,3540,2600,-1666,-2741,-4323,-5265,-1276,4221,-2511,-6766,-936,-5534,-1593,-416,967,9513,0,0,--,
现金及现金等价物净增加额(万元),-3377,5361,-6957,3737,3572,-3145,2459,-4523,1719,-6431,5761,1816,-10562,-2028,-12706,-8373,-8863,34155,5812,0,0,--,
总资产(万元),48273,54451,52130,57815,58753,55069,57517,54154,57305,58241,54543,65400,73591,74382,70801,85364,89267,85431,39332,27010,17450,13526,
流动资产(万元),29994,35097,33415,39243,40326,37023,39047,38044,40105,35339,30602,37803,45467,48277,44086,62805,71995,--,30414,0,0,11514,
总负债(万元),18884,18413,17193,16933,19001,13321,16376,7311,9874,17120,14348,9225,9693,11712,5991,8297,12161,14792,19967,16898,9186,5218,
流动负债(万元),17822,17651,17067,15927,18539,12719,15634,7172,9747,17010,14238,9010,9413,11687,5901,7704,11892,--,17847,0,0,4413,
股东权益不含少数股东权益(万元),29508,36157,35055,41000,39871,41867,41259,46961,47550,41240,40194,56176,63899,62937,63127,74905,74176,69699,18486,10112,8264,8309,
净资产收益率加权(%),-20.43,3.09,-15.63,2.79,-18.52,1.47,-12.96,0.73,13.63,3.14,-34.63,-12.86,1.09,0.4,-16.14,0.76,5.83,12.24,58.46,53.69,36.46,49.87,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
