报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.13,0.01,0.11,0.2,0.19,0.6,0.48,0.3,0.28,0.62,1.14,0.68,0.95,0.69,
每股净资产(元),--,--,--,--,--,--,--,--,3.63,5.08,9.14,5.2,4.73,4.15,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.06,0.68,1.58,1.03,1.62,1.71,
主营业务收入(万元),318349,390449,396356,341896,305948,327888,271860,210745,185112,175020,132404,91105,88108,65136,
主营业务利润(万元),39926,48330,56382,56346,49963,53838,44805,31805,28705,32521,25874,17175,19611,14558,
营业利润(万元),-8721,2175,10647,14882,15748,18693,15021,7936,6838,12695,9031,4114,6429,4272,
投资收益(万元),617,1206,-649,104,2671,-523,-348,-374,-160,212,116,-31,-255,-149,
营业外收支净额(万元),-107,-188,80,2720,1259,2307,1406,2005,2366,760,858,1314,--,668,
利润总额(万元),-8829,1987,10727,17602,17008,21000,16427,9941,9204,13455,9889,5429,7228,4940,
净利润(万元),-9829,797,8341,14419,14191,17557,13705,8508,7981,11851,9050,4868,6811,4943,
净利润(扣除非经常性损益后)(万元),-15492,-5015,6412,11974,9769,15696,12583,6891,6258,11288,8332,3866,5697,4230,
经营活动产生的现金流量净额(万元),31551,48606,19857,21921,26456,23004,25245,21052,1650,13051,15122,7397,11630,12246,
现金及现金等价物净增加额(万元),57316,-22666,4564,5398,23104,920,-5162,-13597,-6308,-13542,44128,-5253,3695,4619,
总资产(万元),590304,585651,625203,491798,425212,419755,261293,225368,211256,182843,167801,100943,100083,86394,
流动资产(万元),345845,326572,371019,264867,243977,285722,151579,128058,129832,121844,117952,51413,53026,42715,
总负债(万元),321359,302798,334654,220965,162501,168072,136158,111175,103003,81411,77051,60484,63202,53815,
流动负债(万元),217978,203752,240489,206769,155587,163184,127287,100085,93838,70916,65454,55652,56600,43816,
股东权益不含少数股东权益(万元),265040,278634,285220,265330,258355,247923,120983,110166,104212,97295,87446,37290,33880,29748,
净资产收益率加权(%),-3.62,0.28,3.13,5.53,5.62,12.8,11.91,7.98,7.9,12.85,16.46,13.77,21.86,18.16,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
