报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),-1.26,-1.56,0.04,0.03,0.06,0.1,0.49,0.08,0.14,0.06,0.11,0.08,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.35,2.22,2.08,1.99,1.91,1.85,2.71,2.57,2.36,2.17,1.99,1.85,2.07,2.84,2.44,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.01,-0.04,0.79,0.59,0.34,0.01,0.21,0.56,--,0.43,0.14,-0.07,0.51,0.57,--,--,--,--,
主营业务收入(万元),31836,32312,36155,35745,39083,39898,45017,47519,44100,41551,36375,28217,24451,19050,22671,18598,16199,16006,13452,11011,11909,5292,5042,1625,1186,892,
主营业务利润(万元),8448,8223,10282,8559,10454,11196,13581,13307,12176,12928,12893,9704,8460,7178,8499,8173,6864,6235,5380,4535,6197,2639,1965,--,--,--,
营业利润(万元),-28915,-33070,5211,4581,6679,7235,19771,7154,8093,6198,6829,4336,4170,3731,5163,5021,3866,4042,3227,2276,5010,2556,2203,--,--,--,
投资收益(万元),-1291,-4385,-1427,-1478,-1497,-1279,11736,-1101,-239,-1052,-515,-266,--,-223,0,-2,-10,-178,-14,825,0,0,0,--,--,--,
营业外收支净额(万元),-995,-4663,-34,42,-191,1479,815,1273,1644,805,257,1258,--,-5,-5,-26,-16,3,-4,26,97,--,0,--,--,--,
利润总额(万元),-29910,-37733,5178,4622,6488,8714,20586,8427,9737,7003,7086,5594,4638,3888,5638,5118,4226,4104,3452,3262,5632,3125,2202,--,--,--,
净利润(万元),-33341,-41197,952,797,1646,2571,12968,2236,3738,1510,2841,2125,1470,1329,2544,3528,3799,3655,3158,2776,4823,2656,1872,1522,293,150,
净利润(扣除非经常性损益后)(万元),-161,-36623,934,778,1841,1494,12685,1702,2920,888,2302,794,975,966,2069,3445,3320,3615,3144,1918,4187,--,--,--,--,--,
经营活动产生的现金流量净额(万元),4130,10896,2640,9717,11456,6813,9993,21597,26701,-924,20913,15445,8963,224,3697,9846,9470,7508,2472,-1293,5711,3781,--,--,--,--,
现金及现金等价物净增加额(万元),-267,-29829,-19148,-6997,8831,6105,46802,12923,-5331,-15392,14129,3559,-4960,13943,2662,-2203,2771,-24,1423,2632,-1182,-525,--,--,--,--,
总资产(万元),90307,113251,146934,140108,142384,137808,135441,114901,111692,118979,116508,107523,93418,104057,93311,85424,66811,65832,75267,49530,39017,29675,20286,--,--,--,
流动资产(万元),50845,45399,74548,84777,93389,85267,79820,32071,24982,45772,53944,43782,48824,49841,27824,20677,24012,--,0,17840,8605,10864,8355,--,--,--,
总负债(万元),58844,50801,36414,13500,18436,19271,22683,15891,15579,30756,31630,28719,19817,29160,22059,19706,24880,27180,30574,16622,15490,10932,4199,--,--,--,
流动负债(万元),53093,45623,35905,12968,17904,18740,22152,15359,15048,19224,25965,17188,15387,22698,21598,19245,24450,--,0,13201,14315,9738,3005,--,--,--,
股东权益不含少数股东权益(万元),3550,37412,78873,78448,78969,77588,76326,63622,61914,58440,54796,52483,50358,48870,47720,45176,41470,38198,35019,32542,23247,18743,16087,7607,2112,1303,
净资产收益率加权(%),-164.88,-70.69,1.21,1.01,2.1,3.31,18.5,3.55,6.04,2.58,5.18,4.13,2.96,2.75,5.48,8.16,9.52,0,9.44,9.43,0,15.25,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
