报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.22,0.11,0.04,0.07,0.13,0.44,0.4,0.36,0.48,0.58,0.55,0.36,0.43,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.29,4.15,3.53,2.43,3.29,2.95,2.82,2.44,2.25,2.23,1.42,1.39,1.36,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.19,0.3,0.5,0.47,0.1,0.07,1.38,1,-0.38,0.2,0.38,0.14,0,
主营业务收入(万元),1023545,863059,653278,607076,720534,688578,751971,613148,570627,531305,450984,458772,312054,182442,159680,117819,10325,13881,17821,19710,20011,
主营业务利润(万元),150774,113666,71459,84836,108348,103799,104012,88411,73731,57546,58545,51054,40568,26509,23925,15941,2044,2688,3421,3661,3967,
营业利润(万元),39893,19210,8145,12860,18492,26650,27864,24597,31214,24318,25018,14716,10686,9975,6335,5329,94,943,1886,1910,1966,
投资收益(万元),4297,-203,2187,322,369,-514,55,-784,324,1555,1456,2090,23,-423,53,-535,253,82,0,0,0,
营业外收支净额(万元),899,927,6,1175,2102,4840,1042,1148,949,527,484,910,2597,90,-219,22,-7,-20,0,0,0,
利润总额(万元),40792,20137,8152,14035,20594,31489,28906,25744,32163,24845,25502,15626,13282,9727,6207,4816,340,1005,1888,1892,1950,
净利润(万元),40332,18171,6202,10957,19159,26651,23713,20982,27979,22314,19220,12534,9989,6064,4490,1996,248,673,1266,1268,1658,
净利润(扣除非经常性损益后)(万元),36667,15250,1199,9403,16540,21634,22750,20688,26892,20691,17486,9989,7193,6061,4226,1854,21,632,0,0,0,
经营活动产生的现金流量净额(万元),54601,-23426,-56785,84425,46469,11686,-935,-36255,11091,11422,19163,16383,2386,1565,15155,11042,-4175,2238,2634,0,0,
现金及现金等价物净增加额(万元),-20056,1672,-25820,17731,6870,23413,13687,-2749,135,-2327,-1837,-3442,-12447,12339,1465,21160,-1217,10027,703,0,0,
总资产(万元),1376530,1331403,1155372,1064705,1044377,978906,838661,740348,553327,424861,422006,391789,361334,195926,173074,157356,38201,34545,19355,19989,16616,
流动资产(万元),1057613,1027849,835679,769399,832390,778420,670641,571102,410181,325361,302977,282208,273416,148505,129082,111212,24266,0,13980,0,0,
总负债(万元),848239,841365,758407,687767,690420,641064,607179,526257,359707,263094,283663,304624,271387,119271,134531,117329,12193,10046,9390,10241,7085,
流动负债(万元),818808,776028,642131,603681,598971,624474,526588,431492,338531,262256,263434,299808,259271,115743,129193,111638,8813,0,6030,0,0,
股东权益不含少数股东权益(万元),526393,487636,396552,376186,353222,337087,230550,210080,193147,160533,136713,83829,75669,67747,31029,26886,24759,24499,9964,9749,9531,
净资产收益率加权(%),7.92,4.11,1.6,3,5.55,10.45,10.76,10.4,16.03,15.13,19.86,15.69,12.56,14.63,15.59,7.75,0.99,3.7,11.6,11.94,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
