报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.31,0.46,0.42,0.31,0.23,0.23,0.02,0.03,0.03,0,0.02,-0.17,-0.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.7,0.65,0.65,0.63,0.81,1.41,1.61,1.59,1.72,1.69,1.68,2.45,1.65,1.36,1.31,1.73,1.51,1.38,1.03,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.08,-0.13,-0.08,0.08,-0.07,-0.14,0.11,-0.07,0.07,-0.07,-0.23,0.16,0.11,0.06,--,--,--,--,--,
主营业务收入(万元),72211,98784,81457,73550,54290,39109,10549,3608,1885,14,280,1512,3937,5324,19250,23259,35657,32903,33399,31591,25679,25360,24976,24949,15219,13949,8026,
主营业务利润(万元),45170,63092,53078,42551,31042,21390,3314,2571,262,-9,111,-562,22,-185,5061,1486,3771,3269,4736,4960,3692,3140,1365,3680,1227,901,880,
营业利润(万元),26242,39220,35355,27022,21140,12099,1258,1231,-1910,-1112,-1706,-2868,-12628,-4454,1163,-2847,657,-57,1243,2715,2578,2070,1366,1850,1215,1141,1298,
投资收益(万元),5825,3284,6571,5416,2941,27,402,84,-387,3,0,1230,445,391,-382,-53,10,98,622,822,40,374,866,0,0,0,0,
营业外收支净额(万元),-51,-40,-28,624,64,4039,49,20,2492,1182,2106,-448,--,-35,-40,-44,-18,25,-25,-3,-122,--,0,--,0,0,0,
利润总额(万元),26192,39180,35328,27646,21204,16138,1308,1251,582,70,399,-3315,-12667,-4087,757,-2882,697,107,1861,3550,2507,2424,2405,1841,1220,1160,1319,
净利润(万元),21905,32121,29082,21466,15756,14177,446,649,563,63,412,-3312,-12159,-3893,467,-2826,641,81,1617,2917,2187,2092,2076,1583,1220,1069,963,
净利润(扣除非经常性损益后)(万元),20129,33317,28824,21187,15641,9743,-403,584,-1298,-1110,-1602,-6301,-12152,-4214,220,-2844,605,23,1596,2701,2176,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),9262,29105,25013,23448,12008,6704,-564,2040,-1493,-2598,-1560,1545,-1407,-2725,2283,-1310,1476,-703,-4598,2145,1069,554,--,--,--,--,--,
现金及现金等价物净增加额(万元),-15286,2809,-6558,-18383,36987,13922,-281,-6266,1577,-926,3972,3100,-1955,-2320,924,-2804,-3770,-2541,-10282,15886,1150,2377,--,--,--,--,--,
总资产(万元),411718,423002,409947,352357,277012,152370,20860,19475,14153,13211,14033,15873,20211,33012,36580,36714,41483,39178,43308,44597,23708,21161,24140,13741,10982,12146,10846,
流动资产(万元),69137,100973,80800,106608,106668,47817,18116,16233,13771,10499,10060,6336,7396,16333,20990,21021,26736,--,--,0,0,13999,17730,9264,6930,8626,8327,
总负债(万元),104349,132029,149600,119061,65827,14114,3942,3868,309,285,1177,3416,3617,3748,3149,4038,6153,4531,7944,11272,6452,7475,9973,7123,5311,6965,7463,
流动负债(万元),65105,85477,73617,61638,33153,14077,2807,2291,309,285,1177,3416,3600,3728,3103,3997,6069,--,--,0,0,6927,9000,5876,3790,5445,7299,
股东权益不含少数股东权益(万元),307370,289011,257250,229678,208044,135872,14938,14492,13843,12908,12845,12433,16154,28080,32053,31587,34196,33497,33416,32502,16492,13572,13150,6498,5671,5181,3383,
净资产收益率加权(%),7.36,11.8,11.95,9.81,19.26,14.92,3.03,4.58,4.21,0.49,3.26,-22.85,-56.01,-12.95,1.47,-8.59,1.9,0.24,4.85,14.33,0,15.66,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
