报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),-6.4,-0.23,-0.08,0.09,0.31,0.55,1.01,0.32,0.29,0.24,0.2,0.19,0.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.21,2.97,2.73,2.53,2.51,2.25,2.51,2.58,2.43,2.38,2.34,2.45,2.47,2.48,2.38,1.83,1.71,1.66,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.44,0.37,0.69,1.9,0.71,1.03,-0.17,-0.2,-0.35,-0.26,0.13,0.04,-0.18,0.15,--,--,--,--,--,
主营业务收入(万元),8379794,6493071,5001814,4029075,2930508,2635855,2564947,1752464,1477310,1095894,902661,668881,615296,549178,315971,236417,168797,127464,108078,78654,52150,48121,70798,61866,53897,5482,55711,
主营业务利润(万元),116667,160786,106273,139412,100197,86981,71100,61694,61979,39895,39931,31190,32166,22105,12812,10254,10434,6397,7849,6940,4580,5237,4513,3960,2454,2886,3504,
营业利润(万元),-215050,459,4476,10316,4535,17383,30158,17541,17831,11002,10996,8971,7799,6911,2950,-1621,33,73,-2084,587,1170,1830,4591,4227,0,0,0,
投资收益(万元),9147,22985,27118,7450,25616,29311,20205,13705,1999,3562,-4606,3825,489,-343,430,5032,1254,804,620,314,195,467,864,305,540,2,0,
营业外收支净额(万元),-23786,9207,8269,7322,12491,9763,5535,2614,1100,1594,-12,-38,--,-29,378,-87,-128,629,7,-15,92,--,0,0,31,19,--,
利润总额(万元),-238836,9666,12745,17638,17027,27146,35693,20155,18931,12596,10984,8932,8633,6663,3798,3560,1224,1506,-1457,886,1456,2299,5592,4536,3218,2915,3490,
净利润(万元),-249310,2252,6947,13979,10925,16123,24173,7796,7063,5718,4792,4612,4512,3634,2511,3228,1332,1021,-1601,818,965,2013,4807,3864,2795,2474,2964,
净利润(扣除非经常性损益后)(万元),-239009,-33007,-15808,2616,-15005,-10710,1684,-5044,5942,3469,8842,1270,3783,3129,890,-2566,-660,-922,-1608,809,953,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-287479,-55187,32011,63661,27028,48098,3053,-106248,10599,8859,16584,45703,16940,24824,-3366,-3972,-7077,-5188,2686,788,-3603,2988,--,--,--,--,--,
现金及现金等价物净增加额(万元),28283,28955,-24830,-34242,45550,81117,106279,-7189,14727,8455,10858,2637,1448,12964,-5094,-1283,884,899,-56,3096,-5789,11664,--,--,--,--,--,
总资产(万元),1973457,1639329,1549641,1599292,1420107,1053498,846496,541484,466253,336541,256661,258035,242089,218336,162395,154694,144050,113693,103538,95301,89811,78541,66882,48208,48360,44513,37194,
流动资产(万元),1502388,1181488,1163258,1252073,1169220,925444,733130,444519,368896,256275,188785,191612,165381,170138,117564,120183,112791,85567,--,--,0,60015,51901,33626,37082,38373,33736,
总负债(万元),1666201,1132930,1002291,1051873,1001813,832397,701543,423781,353291,235489,164626,173413,162454,147574,105860,98757,91639,63242,54118,41031,36978,28523,18881,23541,25248,22137,15442,
流动负债(万元),1438098,999865,966161,971111,926081,771206,648751,422411,351761,217478,163652,162813,155906,141560,97360,95257,90139,59402,--,--,0,28523,18881,22884,25228,22097,13628,
股东权益不含少数股东权益(万元),230963,441412,495094,502442,369600,181144,102771,81349,77010,71303,65622,60673,60355,54001,50279,51547,48552,47661,46754,48983,49318,49687,47697,24667,23112,22375,21753,
净资产收益率加权(%),-172.5,-2.69,-1.08,1.21,5.26,10.16,26.11,9.64,9.44,8.35,7.58,7.63,7.8,7,4.78,6.43,2.94,2.17,-3.37,1.68,0,4.14,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
