报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.49,0.42,0.32,0.25,0.31,0.37,0.33,0.3,0.41,0.38,0.28,0.26,0.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.54,4.51,2.87,2.69,2.58,2.26,2.14,2.08,2.07,2.05,2.36,2.38,2.33,2.43,3.67,2.52,2.22,2.72,3.21,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-1.04,-0.35,0.33,-0.31,-0.23,-0.35,-0.06,-0.1,-0.05,0.09,0.26,-0.02,0.15,0.22,--,--,--,--,--,--,--,--,
主营业务收入(万元),370421,340045,334581,299386,316220,327814,310350,302396,256105,178075,123740,108641,80527,48724,34150,27825,22813,20624,21981,25303,28022,34400,36792,34581,34965,28173,26697,12351,--,--,
主营业务利润(万元),145881,137287,132629,118701,120201,119953,109063,102306,88773,56525,40211,38074,27923,17539,12917,10114,8870,7467,8142,10613,12815,15827,6691,6027,6655,4776,5403,1443,--,--,
营业利润(万元),27288,23040,18848,12738,12462,15895,14763,12994,18669,10012,7993,6951,7144,3357,1931,1186,-785,-7757,1333,1059,2922,5734,8473,7698,7727,5393,5843,1689,--,--,
投资收益(万元),179,100,46,45,83,-85,159,152,-3,6,1053,10,187,136,-114,-853,1096,139,191,738,553,-82,132,408,170,119,-19,0,--,--,
营业外收支净额(万元),335,79,124,1765,1091,1145,385,654,489,1337,541,471,6,-8,39,20,-120,0,76,263,382,--,0,0,0,0,-21,0,--,--,
利润总额(万元),27623,23120,18972,14503,13553,17039,15148,13649,19158,11349,8534,7422,7149,3485,1856,352,571,-7542,1600,2075,3857,6128,8921,7554,8387,7407,5724,1641,--,--,
净利润(万元),21591,18384,14022,11066,12170,14559,13013,11600,15946,9399,7007,6452,6088,2926,1601,191,509,-7743,1132,1467,3314,5109,7788,6442,7075,6699,5084,1136,--,--,
净利润(扣除非经常性损益后)(万元),19968,16276,12392,9720,11344,13680,12716,11323,15552,8065,5703,6205,5892,2800,1718,247,-678,-7796,375,1452,3314,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),44482,33163,56495,45576,39624,28919,7905,4585,-40949,-9849,8302,-7773,-5741,-8613,-1401,-2494,-1175,2335,6403,-389,3757,5473,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),15247,-2232,-24228,-21016,52251,722,-3276,-3955,-44383,51775,-1253,2419,2366,1252,-3708,-3274,-1910,-22646,6500,-1433,-2748,3298,--,--,--,--,--,--,--,--,
总资产(万元),376092,359969,357979,400490,424667,365778,355870,332676,289578,243654,152394,144119,104550,77195,62128,62754,57285,56668,72585,78198,82194,83717,80634,59027,45516,38412,31750,16790,--,--,
流动资产(万元),266050,245797,242790,282768,314809,270669,267730,249462,221224,190573,100950,92885,73543,48540,33328,34349,36510,0,--,--,0,67255,65167,44573,33541,29460,24956,11278,--,--,
总负债(万元),110638,102955,111182,162995,194384,202130,201988,187768,150202,114897,78872,76169,39490,20173,8040,10284,5012,4959,13094,17995,23146,21746,17445,22043,19032,12215,10877,9776,--,--,
流动负债(万元),109776,102136,102604,150867,144872,147838,144593,182779,144251,96500,68871,67722,38428,19373,7740,9984,4712,0,--,--,0,21746,16445,22043,19032,12215,10877,8847,--,--,
股东权益不含少数股东权益(万元),265453,257013,246797,237137,229922,163340,153643,144668,139100,126600,71481,67092,64212,56263,53337,51736,51546,51037,58780,59323,58087,60657,61029,34888,24371,24844,19568,5928,--,--,
净资产收益率加权(%),8.21,7.3,5.79,4.74,7.24,8.62,8.69,8.18,12.05,12.55,10.29,9.85,10.03,5.34,3.05,0.37,0.99,-14.24,1.9,2.5,0,8.47,--,0,0,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
