报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.47,0.41,0.2,0.09,-0.04,0.01,0.07,0.02,0.48,0.49,0.39,0.19,0.56,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.13,3.68,4.75,4.37,2.5,3.91,2.45,1.88,2.14,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.29,-0.79,-0.39,-0.9,-0.41,0.25,0.49,0.37,-0.1,
主营业务收入(万元),742736,575552,394620,199160,145620,183957,211285,193734,308967,283814,145167,125457,115182,63730,35011,23087,17138,
主营业务利润(万元),219324,173653,125319,63764,40351,46362,53513,52598,77458,69505,38188,32994,30674,17510,9194,6320,4815,
营业利润(万元),62972,59266,28359,3961,-18148,-8303,-3181,-4056,14838,22251,9397,5721,15768,8986,4044,2939,2422,
投资收益(万元),-504,-35,1250,-164,388,328,122,15,75,45,0,21,5,2,0,4,-4,
营业外收支净额(万元),-1166,-233,-115,7288,15772,7970,6457,5419,7405,1699,2346,-1568,--,178,--,--,--,
利润总额(万元),61806,59033,28244,11249,-2376,-333,3276,1362,22243,23950,11744,4153,16637,9166,4179,2942,2510,
净利润(万元),50283,42927,16228,6692,-2924,654,2731,908,20320,20296,10560,5187,14736,8093,3776,2634,2326,
净利润(扣除非经常性损益后)(万元),42213,39870,8518,405,-15852,-6250,-2656,-3714,13545,18844,8599,5021,13965,7940,3653,2632,2292,
经营活动产生的现金流量净额(万元),73742,65293,39450,19620,15224,18090,19845,5458,12202,-32415,-10636,-24804,-10912,3354,3226,2433,-313,
现金及现金等价物净增加额(万元),14452,10742,14630,3234,-15261,36012,-20678,-14804,-1353,33306,-16492,32962,-22088,35269,1234,6259,-300,
总资产(万元),1570295,1428740,1228775,1017248,631916,642981,562994,530862,481186,434093,270783,211744,141647,99073,37759,32741,21329,
流动资产(万元),937422,843846,751799,593653,456522,438529,377318,388280,376862,366759,212832,167728,109738,84240,28466,23900,13996,
总负债(万元),1065493,935051,752132,702640,389500,398951,392051,361519,303875,276890,138944,91034,75236,47067,21413,20318,14642,
流动负债(万元),820662,628863,524026,521776,373778,365024,362966,314753,230696,236752,133894,78556,74876,40641,14922,13957,14231,
股东权益不含少数股东权益(万元),497521,461843,428236,247181,237976,241678,168192,166463,174068,154564,130323,119762,66373,51867,16200,12423,6686,
净资产收益率加权(%),10.22,9.51,5.34,2.89,-1.22,0.32,1.63,0.53,12.34,14.45,8.45,4.58,24.81,39.97,26.39,25.03,42.1,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
