报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),-0.68,0.03,-0.19,-0.1,0.02,0.04,0.08,0.09,0.06,0.16,0.17,0.1,0.15,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,1.56,--,1.91,1.64,1.5,1.38,2.2,1.72,3.32,3.21,3.1,3.79,4.22,4.03,3.23,2.96,4.2,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,-0.23,--,0.15,0.19,0.06,0.23,0.29,0.32,0.31,0.32,-0.05,-0.14,0.2,-0.24,0.37,-0.19,--,--,--,--,
主营业务收入(万元),144535,152784,174027,183432,187719,233417,277353,288596,252707,231010,191492,203619,190601,164748,160801,145195,141449,160025,153375,149144,138769,116384,114769,86668,74043,55225,
主营业务利润(万元),-1266,17792,16975,25460,18294,36616,45407,48626,36319,30410,29255,24975,18272,18811,19256,19342,23955,27954,30546,29139,25923,20451,11940,7235,11967,5114,
营业利润(万元),-102930,3990,-27804,-19089,-11005,-5676,9065,12237,7081,15046,17783,8845,9906,3359,3515,4386,-9922,-12317,9040,10197,13010,11466,12378,7327,12124,5183,
投资收益(万元),1324,213,-3,109,13878,-802,1940,750,1025,13186,14718,6956,6654,-98,-112,-112,-1657,-284,-3,737,-36,2,59,97,22,18,
营业外收支净额(万元),-2587,-1034,-2078,364,9841,9340,202,158,376,585,262,389,--,97,397,-263,-6337,-423,21,-519,-624,--,0,0,0,0,
利润总额(万元),-105517,2956,-29883,-18725,-1164,3664,9267,12395,7457,15631,18046,9234,9507,3518,3847,4127,-17810,-12897,9085,10518,12406,13198,12658,7475,11995,5125,
净利润(万元),-96031,4116,-26608,-13808,2741,5635,9142,9870,6010,13794,14439,8333,8471,3596,3248,3155,-18494,-13117,8047,7878,10038,9305,10388,6096,9929,4091,
净利润(扣除非经常性损益后)(万元),-89264,-18161,-26533,-14496,-19345,-1664,7099,5599,4994,2690,3485,3037,3548,3316,984,1521,-16144,-12971,7716,8020,10038,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-6292,1110,-2648,13243,15594,-3041,-24656,37125,16099,15864,4990,19863,16101,18003,9610,9674,-1588,-4309,6235,-7209,10326,-5146,--,--,--,--,
现金及现金等价物净增加额(万元),-64194,-71319,-3618,3382,-16690,117652,-31111,-48663,87228,5927,15804,-3767,-3866,-7412,4261,12017,-15400,10257,4132,13629,-204,-19343,--,--,--,--,
总资产(万元),383166,557297,616610,647368,662641,713334,542557,527288,467489,274324,282807,287256,250505,208754,196707,187224,168548,211074,198376,192948,158134,137691,113643,53110,32798,23067,
流动资产(万元),177049,254700,277024,300350,317460,356354,221299,236734,260891,171995,153744,154866,134075,131391,126825,124166,106824,--,0,0,0,87349,80475,32224,19105,13643,
总负债(万元),147312,216766,274805,275391,286795,342003,332536,323585,219048,135330,154921,169485,125367,109582,93019,86224,70841,88841,63681,63972,63710,53494,38927,33411,19358,14559,
流动负债(万元),140985,203433,259935,261680,251826,291168,261811,257856,182728,126559,142681,158621,118842,109502,92939,82144,66761,--,0,0,0,47047,34377,29088,17277,12393,
股东权益不含少数股东权益(万元),216452,311471,308829,334710,337474,330926,170069,163068,207519,138456,126632,116688,124250,97241,101584,98318,95072,116083,129121,123444,89256,82013,72708,18063,12321,7600,
净资产收益率加权(%),-36.35,1.33,-8.27,-4.11,0.82,2.04,5.49,4.74,3.09,10.4,11.95,6.91,7.57,3.68,3.28,3.26,-17.73,-10.7,6.38,7.2,0,12.02,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
