报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),-2.93,0.14,0.2,0.43,0.51,0.98,0.85,1.13,--,
每股净资产(元),--,--,--,--,5.07,4.55,3.63,2.96,16.64,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.65,1.21,0.75,1.11,14.49,
主营业务收入(万元),77023,75698,77394,72196,77854,98259,96768,90204,80270,
主营业务利润(万元),10339,10267,20811,22260,22970,29745,27368,29372,23693,
营业利润(万元),-29642,829,2798,2304,3977,7669,7984,10938,8832,
投资收益(万元),1449,22166,-1,--,--,4,2,--,--,
营业外收支净额(万元),-62,106,--,2357,1206,2540,918,417,56,
利润总额(万元),-29705,935,2798,4660,5183,10209,8902,11355,8888,
净利润(万元),-35216,1695,2453,4079,4632,8865,7622,10150,7694,
净利润(扣除非经常性损益后)(万元),-38327,-18166,1567,2078,3594,7181,7143,--,--,
经营活动产生的现金流量净额(万元),-24296,-24094,-15911,-11934,5887,10848,6790,10028,14490,
现金及现金等价物净增加额(万元),2273,-20302,5385,174,1721,-506,-279,3720,4324,
总资产(万元),110397,163052,162054,122387,96472,93328,88009,52057,39607,
流动资产(万元),76321,122971,109974,73948,49469,48634,44943,39680,33578,
总负债(万元),79959,96212,95900,56037,50880,52356,55337,25412,22969,
流动负债(万元),73883,94591,93336,50517,43133,42571,44190,22511,22715,
股东权益不含少数股东权益(万元),30576,66980,65785,66357,45589,40957,32595,26645,16629,
净资产收益率加权(%),-72.91,2.57,3.8,8.09,10.7,24.16,26.18,46.79,54.62,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
