报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),-0.96,0.24,0.6,0.35,-0.14,0.2,-0.03,0.49,0.83,0.92,0.17,
每股净资产(元),--,--,--,--,--,3.93,5.59,8.53,4.64,3.91,1.24,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.29,0.24,0.52,-0.29,0.39,0.05,
主营业务收入(万元),271633,273159,262990,158231,95539,70608,31620,33002,47400,35066,10032,
主营业务利润(万元),-16933,77060,85894,37074,15939,20599,963,10153,21805,18291,4145,
营业利润(万元),-108159,39633,36425,4711,-19975,1160,-12433,3236,13455,12558,1224,
投资收益(万元),24328,-1326,-1516,-7,--,--,--,--,--,--,--,
营业外收支净额(万元),-8203,-11640,21432,26276,10797,9547,13460,7540,993,448,277,
利润总额(万元),-116362,27993,57858,30986,-9177,10707,1027,10776,14448,13006,1501,
净利润(万元),-104786,24386,50211,26719,-9596,9091,-862,8734,12465,11181,1474,
净利润(扣除非经常性损益后)(万元),-137253,2932,27304,2551,-19066,1617,-11058,2849,11621,10801,1239,
经营活动产生的现金流量净额(万元),41405,69102,51368,31691,-2610,-12993,7189,10310,-4286,4721,431,
现金及现金等价物净增加额(万元),17838,-208,42615,5179,2623,-1750,-22538,36792,-17289,16242,3736,
总资产(万元),1157190,1289853,990237,688309,421511,377856,246570,185843,120698,77444,25244,
流动资产(万元),539466,470000,366101,281923,181658,139734,77015,98708,47600,49877,16404,
总负债(万元),676284,698923,597739,342675,254575,201041,78846,15257,51101,18843,13273,
流动负债(万元),479982,396154,322565,265489,166859,109146,55339,13470,32544,16728,8691,
股东权益不含少数股东权益(万元),480906,590930,392497,345633,166936,176815,167725,170586,69597,58602,11971,
净资产收益率加权(%),-19.55,4.75,13.62,9.83,-5.58,5.28,-0.51,6.84,19.56,38.06,17.81,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
