报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.38,0.03,-0.12,0.03,0.04,-1.08,-0.4,0.04,0.2,0.37,0.71,0.64,0.97,0.1,
每股净资产(元),--,--,--,--,--,0.21,1.31,1.72,1.74,3.2,5.89,1.72,1.9,1.05,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.2,-0.31,0.41,-0.97,-1.19,0.85,-0.43,1.09,0.44,
主营业务收入(万元),229523,297294,309733,356629,328501,389749,595377,579068,512606,365189,160339,79360,37750,21143,
主营业务利润(万元),35004,48018,45901,51069,47570,40300,72950,80994,70299,45258,21778,10676,4585,1989,
营业利润(万元),-12301,6041,-1512,6899,3134,-39756,-19779,5178,14055,11290,6945,3421,1762,179,
投资收益(万元),93,756,-42,499,1322,12344,-76,-13,-13,191,8,-10,-2,-1,
营业外收支净额(万元),122,46,-21,-66,954,-7858,-2542,482,122,207,-15,-31,--,-2,
利润总额(万元),-12179,6087,-1532,6833,4088,-47614,-22321,5659,14177,11497,6930,3390,1815,176,
净利润(万元),-14291,1047,-4469,1176,1269,-38708,-14413,1285,7038,6642,5023,2763,1310,94,
净利润(扣除非经常性损益后)(万元),-10552,-729,-5344,723,-1276,-45568,-13093,922,6984,6443,5015,2761,1056,89,
经营活动产生的现金流量净额(万元),-9629,3192,15064,14313,-495,-7001,-11199,14491,-34556,-21274,7558,-2066,1944,392,
现金及现金等价物净增加额(万元),-13043,8331,-602,2907,4548,-16312,-21522,6757,-8978,-3567,46533,1051,1494,470,
总资产(万元),175525,189587,203636,222963,232244,236771,385378,394117,356759,254067,97032,24230,13037,12619,
流动资产(万元),142156,155761,169478,189551,194505,205764,360719,375288,342601,243879,93920,21759,11369,11778,
总负债(万元),146835,148955,163859,176120,189023,209880,318426,301147,266470,174127,41416,14366,9104,10942,
流动负债(万元),144678,148240,163205,175594,188409,208971,315148,301066,266470,174127,41416,14366,9104,10942,
股东权益不含少数股东权益(万元),8283,21646,20349,25197,23728,7648,46785,61618,62148,57103,52639,8305,3379,949,
净资产收益率加权(%),-93.03,4.98,-19.62,4.81,12.23,-141.12,-26.49,2.07,11.61,11.12,27.87,45.98,48.1,10.43,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
