报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.08,0.08,0.55,0.83,1,2,1.84,1.89,
每股净资产(元),--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,1.18,1.53,1.92,2.13,2.01,
主营业务收入(万元),29432,40148,27274,27576,26697,33869,29765,28527,
主营业务利润(万元),21545,31310,18024,12447,12054,16256,15305,15392,
营业利润(万元),1595,1162,4574,7240,7340,11801,11182,11044,
投资收益(万元),653,772,30,278,368,99,74,6,
营业外收支净额(万元),117,100,659,65,-28,-36,-381,64,
利润总额(万元),1712,1262,5234,7305,7312,11765,10801,11109,
净利润(万元),1351,1070,4445,6217,6229,10007,9203,9459,
净利润(扣除非经常性损益后)(万元),437,232,3701,6079,5928,9802,9464,9403,
经营活动产生的现金流量净额(万元),733,7812,2692,8868,11486,9585,10659,10075,
现金及现金等价物净增加额(万元),-1801,3089,128,245,3748,-4832,-362,702,
总资产(万元),56133,59451,61276,29145,35157,35868,35162,29858,
流动资产(万元),39013,43011,43734,13846,18248,17635,16476,12982,
总负债(万元),9371,13038,14934,7948,11026,8816,9414,13313,
流动负债(万元),9297,12966,14875,7945,11000,8792,9414,10813,
股东权益不含少数股东权益(万元),46762,46413,46343,21198,24131,27052,25748,16545,
净资产收益率加权(%),2.9,2.31,16.34,28.38,18.72,27.99,35.74,39.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
