报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.21,0.21,0.2,0.18,0.17,0.17,0.08,-0.13,0,0.19,0.2,0.11,0.35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.48,1.59,1.48,1.36,1.93,1.56,1.55,1.49,1.81,3.07,4.32,2.46,2.09,2.02,1.84,2.47,2.27,2.25,2.37,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.15,-0.3,-0.25,-0.3,-0.06,0.15,0.15,0.82,-2.08,0.34,0.52,0.37,0.43,0.73,--,--,--,--,--,
主营业务收入(万元),2016140,1923155,1902345,1563181,965556,644371,1014388,595254,512968,695478,457163,289072,168821,145173,65360,44132,44817,38720,37406,38221,21753,21406,15004,9344,17057,--,--,
主营业务利润(万元),142731,96792,100517,96814,71169,112076,96258,80891,56139,101981,60476,36020,25978,34675,23771,13633,19657,15824,17612,16159,13114,11535,3822,267,622,--,--,
营业利润(万元),55751,65766,68681,54326,34859,67199,26249,20937,6770,76086,65115,36401,52120,18094,8545,869,9761,8237,11712,13001,13018,10392,3845,297,716,--,--,
投资收益(万元),25421,10205,6044,15073,33226,21792,7821,7148,20879,36182,44940,40209,57939,913,3315,10727,1112,4182,1480,2591,2545,613,4740,1335,627,--,--,
营业外收支净额(万元),-1123,-33,-468,5733,3169,17699,40720,1931,2925,451,-169,1948,--,-358,-405,-356,42,-139,8,-21,189,0,0,-148,0,--,--,
利润总额(万元),54627,65734,68214,60059,38028,84898,66969,22867,9694,76536,64947,38349,53192,20294,12332,12922,13082,13934,13225,15571,18690,15085,8361,1484,1220,--,--,
净利润(万元),31563,30944,29810,27087,25475,24769,11631,-19577,356,28643,29685,13636,37190,10342,8960,9441,9355,9849,11952,14020,16721,13337,7140,1276,940,--,--,
净利润(扣除非经常性损益后)(万元),3403,4694,29887,26593,24570,12271,-10513,-21363,-15440,14424,11320,-5697,20720,7935,6576,-1598,5486,6743,11721,14018,16333,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),127533,134076,78101,-105881,-54595,-96766,92665,44980,-22427,-44623,-37157,-43699,-6085,15810,15702,86945,-168369,15365,15478,9697,12259,13920,--,--,--,--,--,
现金及现金等价物净增加额(万元),-9195,-77080,-5774,2058,38862,-99034,197055,-14642,-36550,-1241,57380,-24517,11510,-25321,66126,6653,-10213,14851,2655,41555,-2199,-9174,--,--,--,--,--,
总资产(万元),3423520,3461569,3280976,3207501,2857162,2347839,1980770,1647739,1375084,935989,779069,645595,575399,521646,448614,420176,564767,259587,256803,128440,74225,64279,84709,32315,32488,--,--,
流动资产(万元),2560389,2625554,2519173,2484825,2100735,1683867,1270739,940960,695481,472154,448482,340432,301412,250729,225554,159154,319812,0,0,0,0,13480,26102,13077,11942,--,--,
总负债(万元),2825980,2945763,2797139,2774086,2467104,2002444,1682038,1369049,1102106,629281,493788,396559,328787,329039,281520,258938,410229,117988,125382,61477,17031,24292,57989,14926,16464,--,--,
流动负债(万元),2380276,2549122,1951376,1805190,1730153,1609917,1355398,1138028,909767,495907,382343,299959,251287,263866,211195,158531,211096,0,0,0,0,24196,56946,9786,11111,--,--,
股东权益不含少数股东权益(万元),480733,401230,378255,352584,313433,236229,211736,199857,217847,234069,217762,200026,203889,164808,162873,156981,146364,138154,129656,65237,55459,38242,24898,17123,15739,--,--,
净资产收益率加权(%),6.74,7.9,8.14,8.3,10.23,11.07,5.66,-9.36,0.16,12.63,14.14,6.79,19.98,6.31,5.58,6.26,6.58,7.32,10.82,22.44,0,42.24,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
