报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.4,0.69,0.69,0.7,1.32,1.24,0.86,0.73,--,
每股净资产(元),--,--,--,--,5.02,4.63,3.38,2.5,1.76,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.16,1.76,1.52,0.65,0.64,
主营业务收入(万元),85814,71819,68599,63624,58660,51977,37679,30412,26552,
主营业务利润(万元),30943,31367,31048,30997,26933,25217,18302,15890,12702,
营业利润(万元),12319,20523,21698,18489,14728,14133,8918,8011,7362,
投资收益(万元),1072,2218,3233,348,180,204,51,--,774,
营业外收支净额(万元),76,1137,11,303,1067,835,1358,732,486,
利润总额(万元),12396,21661,21708,18791,15795,14969,10276,8743,7849,
净利润(万元),10866,18641,18581,16107,13368,12507,8742,7428,6946,
净利润(扣除非经常性损益后)(万元),9192,15070,15558,15497,12296,11625,7512,6798,5727,
经营活动产生的现金流量净额(万元),-6170,-2324,13172,19073,11731,17835,15352,6571,6520,
现金及现金等价物净增加额(万元),8128,-3338,-10338,9853,-2135,13829,9591,509,-5319,
总资产(万元),191672,199696,210454,203983,106360,92607,64540,45287,35719,
流动资产(万元),133837,144189,173238,171721,76436,67340,41825,23573,17216,
总负债(万元),51355,66629,70074,70200,55572,45723,30307,19932,17925,
流动负债(万元),49873,65521,69903,69989,55321,45215,30201,19812,17925,
股东权益不含少数股东权益(万元),139783,132277,140379,133783,50788,46884,34234,25355,17793,
净资产收益率加权(%),7.99,13.45,13.55,16.46,28.79,30.84,29.34,34.43,39.39,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
