报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.02,0.1,0.14,0.22,0.28,0.36,0.03,0.05,0.05,-0.34,-0.17,0.01,-0.41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.7,0.64,1.01,1.18,1.17,1.65,1.84,2.22,3.4,1.78,1.56,1.7,1.3,2.27,2.29,2.33,1.78,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.31,0.22,0.16,0.28,0.23,-0.32,0.49,-0.11,0.73,0.74,0.75,0.9,-0.13,0.05,--,0,--,--,--,
主营业务收入(万元),182206,174952,183227,182433,155403,148524,225096,176789,169117,119486,195561,286234,270904,268719,268377,117239,139170,142078,131965,111250,59532,26385,33129,33764,36776,34557,38250,
主营业务利润(万元),45148,46264,44515,54470,41172,38782,54914,45359,35709,28610,46752,40619,33027,41070,41374,36049,36981,36416,33634,21483,16141,6512,-1946,2038,2067,1668,2104,
营业利润(万元),5482,17202,22057,29096,31172,19963,2558,-658,3965,-19434,-5558,1450,-20658,841,9666,8934,9472,12163,12573,13299,4801,-813,-1788,2203,2314,1825,2201,
投资收益(万元),4439,5264,7622,2923,11205,3268,-362,-3208,2134,-622,-77,284,-348,381,-1398,53,-548,-269,-516,-266,218,462,-114,490,--,0,0,
营业外收支净额(万元),993,-7,-17,417,740,372,2258,5839,1133,1370,483,2813,-732,-203,-426,-424,-366,-179,-207,-192,-259,--,0,0,--,0,0,
利润总额(万元),6475,17195,22040,29513,31912,20335,4816,5182,5098,-18064,-5074,4262,-21390,2658,9077,9397,9903,12452,12264,13544,4981,-483,-1734,3098,2842,2027,2000,
净利润(万元),1890,10518,14681,22306,28351,18867,1240,2342,2455,-16631,-8289,472,-19911,487,5019,5688,5829,5305,6115,5879,1526,-491,-1734,2666,2074,1380,1309,
净利润(扣除非经常性损益后)(万元),-4368,7649,8029,21805,19984,17876,871,1470,705,-16430,-7934,-1380,-19283,-760,4394,5213,6018,5143,6322,5368,1563,--,--,0,--,--,--,
经营活动产生的现金流量净额(万元),21925,26381,18525,28968,9197,6375,8751,4923,15113,10519,7948,13882,11288,-15467,21900,-4019,16372,14213,14302,13693,-1974,690,--,0,--,--,--,
现金及现金等价物净增加额(万元),2926,1383,-4575,-11245,45428,24365,-4903,2779,5528,-8158,1840,1761,-19163,-5026,12301,-5634,23885,4350,5652,3980,825,-642,--,0,--,--,--,
总资产(万元),356270,324860,320060,296304,239480,195295,195492,201524,171057,161126,210576,277287,305874,319904,275618,199331,131901,112100,113190,97877,83104,85751,89369,84708,63720,56404,54012,
流动资产(万元),158816,155714,159815,149251,151276,148539,133878,136890,101790,93579,118323,155447,170085,195092,178633,125728,87300,0,0,--,0,64850,62809,57500,45184,39356,39002,
总负债(万元),157997,112661,119605,96721,68521,62805,137457,146320,123625,117237,132986,189564,218615,216651,170353,100297,42359,47463,56356,50497,44220,51059,54385,49049,--,37112,35161,
流动负债(万元),137294,109287,114484,96200,67965,62349,137402,145001,123625,117237,120790,158581,182490,183726,158018,95690,42359,0,0,--,0,48621,48081,41802,37610,31721,31322,
股东权益不含少数股东权益(万元),166082,189055,180016,176671,153967,126176,37055,36094,33929,30998,49064,57370,56892,80711,81768,79448,75988,33991,29828,25923,19899,34692,34985,35659,20239,19292,18851,
净资产收益率加权(%),1.14,5.71,8.04,13.5,20.2,22.38,3.43,6.07,7.49,-40.83,-15.58,0.83,-32.21,0.6,6.24,7.32,10.42,16.62,21.94,0,0,-1.41,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
