报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),1.84,1.23,2.49,3.36,1.12,1.24,0.96,0.44,
每股净资产(元),--,--,--,8.16,4.57,3.21,1.86,0.95,
每股经营活动产生的现金流量净额(元),--,--,--,2.54,1.26,0.95,1,0.08,
主营业务收入(万元),52208,41200,44921,32170,18161,17498,12291,5316,
主营业务利润(万元),19209,17112,21310,18244,10121,8962,6405,2780,
营业利润(万元),6286,4254,10151,11462,4083,4202,2828,383,
投资收益(万元),3658,990,94,--,--,--,--,--,
营业外收支净额(万元),1312,983,1257,456,172,81,420,1039,
利润总额(万元),7598,5237,11408,11919,4254,4283,3248,1422,
净利润(万元),8167,5450,10606,11184,3736,3781,2891,1309,
净利润(扣除非经常性损益后)(万元),6214,3661,9391,10773,4022,3712,2685,426,
经营活动产生的现金流量净额(万元),5094,10290,7085,8474,4190,3166,3333,265,
现金及现金等价物净增加额(万元),20526,-27952,47364,8191,3743,2895,3106,49,
总资产(万元),128043,119004,107825,33418,20634,15099,8304,4437,
流动资产(万元),100572,92727,95609,31819,19271,14203,7957,3972,
总负债(万元),14302,15516,13096,5917,4902,4382,2115,1281,
流动负债(万元),12346,14760,12268,5150,4214,3754,1765,787,
股东权益不含少数股东权益(万元),113963,103112,94472,27203,15236,10717,6190,3156,
净资产收益率加权(%),7.53,5.52,13.36,52.71,28.79,46.85,61.88,52.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
