报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.22,0.22,0.36,0.46,0.85,1.17,1.41,1.02,0.67,
每股净资产(元),--,--,--,--,--,3.11,2.44,1.48,0.81,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.08,1.3,0.93,0.6,
主营业务收入(万元),65474,49472,38837,34411,23979,23171,21313,17043,10331,
主营业务利润(万元),19056,17983,20474,18592,17071,18481,18988,14742,8983,
营业利润(万元),6472,5606,9464,10045,8522,11690,14017,10023,5299,
投资收益(万元),834,1281,534,285,5,--,--,--,--,
营业外收支净额(万元),-97,-6,40,1473,288,181,355,360,22,
利润总额(万元),6375,5600,9504,11518,8809,11871,14372,10383,5321,
净利润(万元),5338,5344,8589,10975,7651,10562,12672,9135,5419,
净利润(扣除非经常性损益后)(万元),4437,3658,7890,9029,7442,10420,12331,8821,5602,
经营活动产生的现金流量净额(万元),8550,74,5726,11092,10392,9678,11731,8365,5394,
现金及现金等价物净增加额(万元),12587,-24197,1153,4037,54026,4392,6388,135,3881,
总资产(万元),153854,111479,101197,95470,85891,30891,24278,15263,9462,
流动资产(万元),105458,100440,90534,85472,78181,24712,18211,14706,9090,
总负债(万元),45865,12614,5324,4874,6270,2910,2360,1967,2151,
流动负债(万元),31711,12614,5324,4856,6240,2900,2337,1925,2151,
股东权益不含少数股东权益(万元),102218,98865,95873,90596,79621,27980,21918,13296,7311,
净资产收益率加权(%),5.32,5.5,9.21,12.9,25.08,40.51,68.06,84.36,93.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
