报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.14,0.13,0.25,-1.03,-0.14,0.02,-0.07,0.04,0.05,0.07,0.01,-0.12,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.64,1.63,1.55,1.5,1.64,1.59,1.94,1.98,2.08,2.07,1.99,1.79,1.62,1.56,1.97,2.04,2.04,1.9,2.09,1.5,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0,0.02,0.04,-0.09,-0.59,-0.63,0.2,0.19,0.24,-0.51,0.17,0.21,-0.2,-0.1,--,--,--,--,--,--,
主营业务收入(万元),299194,289280,281159,130685,2507,1881,1017,6521,898,4441,1190,482,379,579,1102,1371,592,915,16395,8663,544,751,1121,890,1386,4191,5056,4577,
主营业务利润(万元),80171,77439,79507,31979,1484,1194,544,1079,609,1572,793,108,193,549,1053,1262,321,832,3845,1994,123,210,-1290,-1325,-1039,114,594,111,
营业利润(万元),4778,5941,7896,-11277,-1012,369,-586,518,553,894,52,-1134,315,-973,-1179,-1122,-786,-1043,1472,1907,-1058,-2872,-1312,-1305,-1025,141,554,111,
投资收益(万元),1952,2276,1926,230,--,--,--,-2,530,20,--,--,1116,1520,-10,-8,856,1705,29,58,2035,75,691,1339,1878,498,123,0,
营业外收支净额(万元),-463,-852,-616,-73,-31,4,6,-2,-0,0,26,-81,16,-696,-1,95,-1,148,256,-0,-117,0,0,0,0,0,0,--,
利润总额(万元),4315,5090,7279,-11351,-1043,372,-580,516,553,894,78,-1216,331,-149,-1190,-1035,70,810,1757,1965,860,-3141,-622,34,834,663,993,221,
净利润(万元),1387,1295,2438,-9868,-1356,197,-667,369,445,703,104,-1185,290,124,499,-402,51,679,1530,1369,884,-3070,-547,29,681,568,993,221,
净利润(扣除非经常性损益后)(万元),-47,-597,1063,-10422,-1326,194,-672,-250,37,-247,-358,-1104,-844,-734,500,-483,-747,140,1275,1369,-830,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),24871,24399,35528,8625,310,1263,-445,-581,-4,170,349,-854,-5705,-6076,1601,1520,1889,-4028,1375,1643,-1614,-769,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-25553,16299,-1620,84638,2036,-4294,2196,-1535,1710,-143,-5,-1674,-3007,6543,-182,-1226,960,-4005,3137,489,50,-6,--,--,--,--,--,--,
总资产(万元),359629,365195,358513,344139,33536,20080,19796,20314,19819,19250,19207,18224,20288,23817,20536,20193,20830,22961,46045,22745,20685,18854,19226,17061,15831,15091,13895,7069,
流动资产(万元),145702,155087,149971,138312,15476,1142,4914,9713,3917,2288,2494,2476,4800,8616,6854,5583,4788,--,0,0,0,10534,9033,9463,7945,8579,8448,4487,
总负债(万元),350525,357607,351962,339666,19121,4317,4237,4090,4067,3557,4262,3799,4432,8449,6085,4564,4105,6277,28249,6443,6172,6494,3511,873,3001,4106,3426,3175,
流动负债(万元),349222,356074,350199,337672,19087,4283,4203,4056,4033,3521,4223,3715,4432,8449,6085,3816,4105,--,0,0,0,6494,3511,873,3001,4106,3151,2790,
股东权益不含少数股东权益(万元),9917,8393,7060,4802,14285,15641,15443,16121,15752,15693,14910,14388,15815,15334,15356,15700,16473,16421,15742,14212,12843,12340,15625,16187,12830,10984,10469,3894,
净资产收益率加权(%),15.14,16.76,41.11,-103.41,-9.06,1.27,-4.23,2.31,2.8,4.6,0.71,-7.91,1.86,0.8,3.13,-2.47,0.31,4.22,10.2,10.12,0,-21.95,--,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
