报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.68,0.52,0.52,0.32,0.41,0.4,0.41,0.14,0.12,0.23,0.21,0.15,0.19,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.07,1.98,1.78,1.55,1.4,2.45,4.09,3.72,2.4,2.02,1.54,1.08,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.44,0.29,0.38,0.74,0.43,0.13,0.98,1.43,-0.46,1,0,0,
主营业务收入(万元),3755512,2753517,2608924,2088405,1407925,1540893,1518986,1349079,1160108,962158,1037818,1030255,674944,482654,367135,262861,169857,137379,50748,35337,
主营业务利润(万元),689626,509687,496145,323346,188006,174244,148218,114026,84697,84900,94914,89346,56232,51182,39060,25188,18835,18443,9427,4816,
营业利润(万元),312302,239531,243682,111281,38284,37497,33754,8527,6519,19982,19844,21322,16637,21454,16896,9394,5802,6991,5667,3567,
投资收益(万元),11837,7550,5262,6514,835,5777,2837,131,145,7171,175,-149,206,-358,-624,0,1,50,-50,11,
营业外收支净额(万元),2850,302,553,10839,3993,4512,3634,3309,2960,495,790,-793,1133,10,-143,-142,-61,0,0,0,
利润总额(万元),315152,239833,244236,122120,42278,42009,37388,11836,9479,20478,20634,20529,17770,21428,16145,9252,5742,7006,5608,3528,
净利润(万元),263457,201875,201204,102472,33114,32929,30587,9597,8371,16079,14661,10558,13024,15030,12269,6975,4324,5332,5133,2532,
净利润(扣除非经常性损益后)(万元),231448,190939,196188,61316,31142,30940,28828,7880,6524,9434,14028,10743,12184,14816,12382,7059,4364,0,0,0,
经营活动产生的现金流量净额(万元),235747,309962,291584,243163,101773,57970,82651,38010,30586,20260,26456,50607,29248,4489,16802,24616,-5086,11178,0,0,
现金及现金等价物净增加额(万元),-48529,-6182,-84101,224053,-36114,38570,24971,33589,10387,-7531,-5687,4399,6680,-4932,-22586,25471,7592,959,0,0,
总资产(万元),4682095,3848363,2554846,2139865,608974,617929,533640,454117,396153,368283,561122,515564,310264,233874,142780,114531,90278,60372,45615,22777,
流动资产(万元),1374332,874489,738375,782357,246476,312954,276456,219517,185891,160902,214812,174822,131329,107235,60526,74598,52856,28585,29155,17450,
总负债(万元),2873276,2325699,1184347,959716,350802,377870,304700,304879,251689,228557,399189,366386,194005,132042,68441,48561,61488,36222,27256,10410,
流动负债(万元),1784339,1875882,929651,792105,269600,302281,239946,220368,199412,193958,291416,295156,187982,132004,52941,23561,23488,20122,27256,10410,
股东权益不含少数股东权益(万元),1757705,1473772,1333936,1167805,249999,232935,226473,147960,142409,136074,122583,106729,96420,84227,70221,63947,26895,22571,17239,12096,
净资产收益率加权(%),16.14,14.43,16.07,14.38,13.8,14.29,17.28,6.61,5.97,11.99,12.85,10.41,14.39,19.48,17.51,10.62,17.48,26.79,35.01,21.38,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
