报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.48,0.53,0.98,0.58,0.92,1,1.08,0.97,0.95,
每股净资产(元),--,--,--,--,--,6,5.1,4.1,3.13,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.77,-0.6,-0.85,0.1,
主营业务收入(万元),289863,284920,256544,151713,104594,94470,84918,70544,62418,
主营业务利润(万元),55162,53751,47040,30335,22893,21351,18534,15416,13538,
营业利润(万元),28729,29289,28703,15800,11884,11423,11419,10058,9483,
投资收益(万元),150,9,263,5,--,--,--,--,--,
营业外收支净额(万元),-150,-59,-30,472,76,237,152,285,99,
利润总额(万元),28579,29230,28673,16272,11961,11661,11571,10343,9583,
净利润(万元),24512,24955,24419,13957,9692,9015,9763,8720,8079,
净利润(扣除非经常性损益后)(万元),24114,23972,24222,13550,9627,8840,9634,8478,7995,
经营活动产生的现金流量净额(万元),42236,5858,-12869,7709,-27379,-6973,-5356,-7692,899,
现金及现金等价物净增加额(万元),-2042,54051,-13643,15383,16446,-274,3631,-5075,8525,
总资产(万元),460939,381893,268556,217478,176962,129698,99021,65914,49085,
流动资产(万元),345707,292145,205388,191211,172779,126555,96341,63098,46108,
总负债(万元),199594,131918,118115,94464,66782,75665,53121,29021,20912,
流动负债(万元),179335,115127,109841,86912,62782,66165,53121,26921,16212,
股东权益不含少数股东权益(万元),255160,249974,150442,123014,110180,54033,45900,36892,28173,
净资产收益率加权(%),9.68,11.64,18.25,11.91,11.8,18.12,23.69,26.8,38.72,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
