报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.78,1.09,1.59,1.13,0.84,0.93,0.78,0.54,0.46,
每股净资产(元),--,--,--,--,--,--,2.64,3.99,3.22,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.65,1.08,0.71,
主营业务收入(万元),94406,128902,120793,86059,66842,57937,44794,31797,27427,
主营业务利润(万元),30662,42163,39845,27233,19908,17597,13783,10180,8703,
营业利润(万元),21228,24852,25963,17079,12839,11009,8515,6217,5279,
投资收益(万元),2406,4132,582,685,729,--,--,--,--,
营业外收支净额(万元),1,74,1322,1250,272,185,798,252,227,
利润总额(万元),21229,24927,27285,18328,13111,11194,9313,6469,5506,
净利润(万元),17828,21510,23301,15714,11240,9592,7962,5527,4725,
净利润(扣除非经常性损益后)(万元),15089,17238,21662,14030,10329,9384,7248,5290,4509,
经营活动产生的现金流量净额(万元),33094,24635,10503,7878,2254,5184,6659,5810,3828,
现金及现金等价物净增加额(万元),58931,20189,1904,7959,2090,407,1752,697,-923,
总资产(万元),217226,225399,227400,118727,101380,55610,45048,33126,26709,
流动资产(万元),197405,199695,198674,92574,85775,42151,31909,21893,18363,
总负债(万元),31851,31774,40278,33538,28294,21796,17953,11563,9323,
流动负债(万元),31382,31754,40248,32079,25784,21735,17881,10491,9230,
股东权益不含少数股东权益(万元),185375,190815,184567,82926,73086,33814,27095,21563,17386,
净资产收益率加权(%),9.4,11.5,19.52,20.72,17.4,32,33.28,28.71,31.45,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
