报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),1.09,1.3,0.77,0.72,0.66,0.71,0.45,0.29,0.7,0.61,0.37,0.5,0.36,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,6.51,6.06,5.47,5.2,4.84,3.81,3.67,4.18,3.83,3.55,3.46,3.04,2.91,2.65,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.06,1.48,0.31,-1.01,0.15,-0.34,0.19,0.33,0.43,0.04,0.04,0.18,0.29,0.12,--,--,--,
主营业务收入(万元),1490014,1207437,1173384,1119723,963742,948066,907236,834195,758021,626840,608711,517552,452113,320966,290771,217128,132461,103769,77408,67713,63631,73353,89937,89641,72769,
主营业务利润(万元),368353,322444,268762,258848,251386,217446,197262,169281,159568,128462,102669,89990,68975,49767,46391,39115,28458,23588,16003,13495,12965,17526,17973,12130,2971,
营业利润(万元),118590,106285,63763,54820,55740,53806,30323,20500,37802,34024,24499,30481,21650,12865,11181,10730,7775,5727,4974,6174,6823,11475,9025,12131,2999,
投资收益(万元),1115,115,9485,18644,429,288,655,502,15503,--,121,2867,26,-61,7,-76,-66,205,286,120,0,0,0,--,--,
营业外收支净额(万元),-118,-343,-56,-360,269,-284,-319,6,-335,707,12,158,-182,-831,-155,29,-99,0,306,-55,298,--,--,93,--,
利润总额(万元),118473,105942,63707,54460,56009,53522,30004,20506,37467,34732,24511,30638,21467,11973,11053,10813,9519,7945,7800,8517,9594,13737,10279,12224,11192,
净利润(万元),80923,74426,43837,41257,37627,35943,19765,12582,30684,26535,16061,22105,14724,9617,8889,9075,8307,7416,7340,7649,7720,8839,6576,8125,6662,
净利润(扣除非经常性损益后)(万元),80047,79279,34530,22907,37343,35966,19674,12351,16367,19514,15743,19868,14500,10214,8976,8916,8301,6763,7034,7704,6937,--,--,--,--,
经营活动产生的现金流量净额(万元),130460,317544,247086,100822,35037,29391,74416,-28251,2708,65121,13753,-44458,6363,-9852,7520,10791,12960,1200,1106,4918,8094,3415,--,--,--,
现金及现金等价物净增加额(万元),190614,107665,195671,64228,-10963,75035,-45097,74318,35834,38354,-28592,44276,18654,-13438,34508,1718,-7229,2219,13152,-16206,-26617,38713,--,--,--,
总资产(万元),2202156,1985083,1841204,1783458,1589734,1554310,1378948,1247960,1033287,992937,802640,656915,414457,355692,312744,233186,193864,161331,138580,101982,102674,115708,68673,67695,59692,
流动资产(万元),1755680,1532072,1384064,1309995,1104860,1068506,937615,856816,719654,495993,466633,447052,248010,202162,132683,84804,73589,73856,0,0,0,87677,47292,48388,41512,
总负债(万元),1456129,1212210,1128486,1101305,1039339,1035779,1061306,949371,733902,713336,548067,417658,192045,193613,149078,79153,58906,41375,29557,16330,14005,35155,31302,35410,34219,
流动负债(万元),1203783,875581,817351,770866,666774,811304,921401,758984,714388,625336,449767,386658,176469,156605,139070,79138,58821,41290,0,0,0,35115,30675,34423,33936,
股东权益不含少数股东权益(万元),743274,770910,708843,674512,539846,507925,306143,288557,285429,265709,239779,228085,212064,151539,145798,138562,116512,107993,105140,85007,81558,74266,28933,23555,20563,
净资产收益率加权(%),11.46,10.04,6.32,7.09,7.2,8.85,6.64,4.4,11.17,10.49,6.8,9.91,8.61,6.47,6.25,7.31,7.27,6.81,7.15,8.95,0,21.95,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
