报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.48,0.45,0.32,0.27,0.55,1.14,0,0,--,0,--,
每股净资产(元),--,--,--,--,--,5.72,4.78,3.93,--,2.36,1.99,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.34,1.16,0.72,--,0.51,0.59,
主营业务收入(万元),28641,24050,20289,17610,16252,14088,11772,10453,10074,7275,5512,
主营业务利润(万元),19569,16921,14456,12102,11290,10003,8428,7255,7372,5409,4022,
营业利润(万元),8800,8345,6292,4191,3844,3219,2763,2269,2621,1911,1731,
投资收益(万元),271,138,--,--,--,--,--,--,2,0,--,
营业外收支净额(万元),-62,-16,156,918,1107,806,801,584,46,-4,-12,
利润总额(万元),8739,8328,6448,5109,4951,4025,3564,2854,2667,2052,1905,
净利润(万元),7895,7401,5301,4408,4267,3484,3109,2453,2281,1911,1767,
净利润(扣除非经常性损益后)(万元),6922,6960,5052,4301,4117,3217,3047,2354,--,1883,1668,
经营活动产生的现金流量净额(万元),6818,6048,7522,4340,4728,4089,3564,2196,1049,1574,1791,
现金及现金等价物净增加额(万元),-3912,-9909,4288,5910,15350,2496,-1014,1740,1018,-873,1312,
总资产(万元),65124,59301,54550,47596,40109,24587,20759,17110,14347,9631,6924,
流动资产(万元),37444,36040,41106,35175,28171,12907,9645,14473,11866,7280,4636,
总负债(万元),6387,5866,7614,6478,3003,7094,6141,5075,4810,2411,838,
流动负债(万元),5575,4900,6614,6478,3003,7094,6141,4975,3810,2411,838,
股东权益不含少数股东权益(万元),58934,53434,46935,41118,37105,17493,14618,12035,9537,7220,6086,
净资产收益率加权(%),14.11,14.63,12.11,11.32,14.27,21.77,22.46,22.69,--,30.02,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
