报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),1.76,1.04,0.76,0.03,0.73,0.58,0.52,0.35,0.41,0.35,0.46,0.45,0.68,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.95,1.59,1.81,2.13,3.18,2.57,3.47,5.37,5.44,2.4,1.72,1.12,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.31,0.28,0.25,0.49,0.84,0.45,0.5,-0.1,0.35,0.75,--,--,
主营业务收入(万元),387184,326288,266612,217017,222553,142184,121055,96135,104819,86723,72971,66868,57243,34359,23674,26694,21538,21478,31527,34631,
主营业务利润(万元),370013,312498,253210,202942,202598,131194,95896,73318,79476,62193,49453,41490,30298,15908,11865,12085,12470,9081,8102,7130,
营业利润(万元),152825,70106,46344,14090,42833,29232,28845,16567,21671,15590,18540,10163,11760,810,-504,824,2441,2797,2975,2772,
投资收益(万元),47535,25670,27063,11902,16401,12256,10385,8821,3473,1599,2520,1939,5145,2762,472,200,272,-3,129,43,
营业外收支净额(万元),-91,-142,483,-20089,8685,9380,7977,7663,6913,8775,4728,3485,--,-279,17,446,-19,-111,-230,-35,
利润总额(万元),152734,69965,46827,-5999,51518,38612,36822,24229,28585,24365,23268,13648,14192,4691,799,2260,3725,4213,3394,2780,
净利润(万元),141585,64537,47122,1829,45373,36052,32332,21728,25441,21867,20561,13409,12642,4191,588,2239,3632,3960,2791,2274,
净利润(扣除非经常性损益后)(万元),88987,51574,21244,17797,44783,28753,27276,--,21991,18203,17012,14501,12297,2133,527,1698,3566,--,--,--,
经营活动产生的现金流量净额(万元),107079,93708,80488,43991,99166,61353,39794,33942,19609,17339,11288,14417,15661,6463,5108,-657,2399,3802,--,--,
现金及现金等价物净增加额(万元),75569,6440,15559,4177,-21945,17920,-1617,-17359,13474,-9846,28522,-5783,4332,7251,2021,-7702,11611,3429,--,--,
总资产(万元),835950,621635,585215,454848,397528,303079,233870,185536,174678,159868,133744,91207,91712,54380,45810,45175,44494,20670,16048,14241,
流动资产(万元),454248,293637,298978,236148,193500,186103,142744,103144,89079,89009,93879,57817,52130,31386,25294,29455,34792,15590,12124,11244,
总负债(万元),346612,280194,256636,203097,142297,99498,57550,39926,44290,51563,41272,25117,29025,16211,8894,8364,7014,7626,6949,8280,
流动负债(万元),317587,271798,248351,195608,128420,92040,54903,37099,36292,37327,35609,21360,23047,15947,8662,8095,6908,6631,4949,6703,
股东权益不含少数股东权益(万元),447896,318150,307300,240096,243207,191604,165006,135346,121799,99076,80845,63145,59125,36686,35429,36497,36984,12258,8796,5731,
净资产收益率加权(%),37.16,19.83,17.54,0.77,20.98,20.32,21.73,--,23.04,24.34,28.76,20.59,28.37,11.61,1.63,6.09,0,37.19,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
