报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.03,0.05,-0.24,0.26,-0.7,-0.35,0.11,-0.83,-1.04,0.06,-0.71,0.07,0.26,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.15,2.19,2.12,2.99,2.92,2.57,3.48,3.37,3.25,3.13,2.94,2.94,0.35,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.02,0.23,-0.03,-0.48,0.03,0.38,-0.12,-0.73,-0.1,0.6,-0.59,0.26,--,--,--,
主营业务收入(万元),20325,11887,6597,7072,8785,9593,25024,12093,29787,25192,20130,26137,22858,33921,33761,33168,20943,41724,18582,15434,16161,17470,17010,
主营业务利润(万元),1517,2478,449,245,41,-173,10043,-503,-637,5139,-160,1636,-78,2878,6482,7013,5076,7531,5573,5306,5646,6025,6491,
营业利润(万元),313,276,-3515,-4752,-7039,-7586,1284,-10809,-12878,-535,-11079,1026,4075,-3911,-1201,-233,288,3614,1902,2500,2935,2547,2474,
投资收益(万元),--,16,3,3,--,--,--,--,--,--,0,6419,11311,-121,-166,-73,-96,-60,82,0,--,1,5,
营业外收支净额(万元),37,293,432,8220,-2093,2915,98,-0,479,1503,501,160,--,-124,1039,-66,-25,-84,196,152,5,0,0,
利润总额(万元),350,569,-3083,3468,-9132,-4671,1382,-10809,-12399,968,-10577,1186,4244,-3892,1158,763,1374,3949,2766,3051,3485,3127,2495,
净利润(万元),343,606,-3096,3371,-9105,-4573,1421,-10719,-13474,805,-9174,870,3329,-3443,651,372,1008,2214,2263,2548,2294,1790,1506,
净利润(扣除非经常性损益后)(万元),-1304,-1365,-3867,-4682,-7084,-7488,-8457,-10735,-13980,-256,-9646,-4201,-4318,-3695,-725,428,1033,2278,2118,1881,--,--,--,
经营活动产生的现金流量净额(万元),-1917,995,-3815,-3195,1230,3327,8714,-3169,-219,3034,-412,-6159,329,4978,-1225,-7608,-1094,6322,-6219,2709,1362,--,--,
现金及现金等价物净增加额(万元),-2429,4823,-31,629,-111,-5963,5750,238,-913,516,-684,-5932,5209,-106,-7101,2002,-2243,109,-1882,9711,-557,--,--,
总资产(万元),34910,36949,32246,32936,34294,41614,53808,49548,57210,68488,64849,68586,79681,80914,91562,103960,86145,71135,56481,51489,28756,23816,20503,
流动资产(万元),28932,28893,21310,20953,21297,25021,35721,30352,35688,44707,40443,41251,50056,30910,28280,52334,39907,--,0,0,15564,13575,10901,
总负债(万元),31319,33696,29666,31202,42835,40996,48519,45641,42494,39851,36665,29387,41389,47073,51723,64460,48205,36317,24228,20577,18695,16601,14182,
流动负债(万元),10152,13543,10422,30922,42835,40996,48519,43619,41494,34812,29622,24387,32389,37073,37723,47660,40905,--,0,0,12056,10995,13099,
股东权益不含少数股东权益(万元),3919,3576,2868,2029,-8149,1025,5597,4176,14895,28370,27565,38816,37856,33409,36577,35352,34094,32901,30893,30912,10061,7215,6321,
净资产收益率加权(%),9.15,19.1,--,--,0,-138.11,29.08,-112.41,-62.29,2.88,-27.22,2.27,9.2,-9.88,1.82,1.55,3.46,6.92,7.62,13.09,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
