报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-1.23,0.29,0.51,0.21,0.25,0.37,0.25,0.19,0.67,0.72,0.41,0.33,
每股净资产(元),--,--,--,--,--,3.69,3.32,3.11,5.93,2.05,0.84,0.48,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.85,0.44,0.35,0.23,0.98,0.41,0.36,
主营业务收入(万元),359357,400316,369926,225811,159232,101767,73542,53006,54905,43751,25659,23217,
主营业务利润(万元),65457,90311,73196,51802,40549,24852,17797,16236,18206,15473,8482,6253,
营业利润(万元),-92218,19194,35266,12502,18405,9513,6476,5526,8720,7339,3195,2523,
投资收益(万元),103,-1345,6502,3412,365,21,87,-12,-65,-9,4,--,
营业外收支净额(万元),1163,6065,5511,3569,1275,1609,1111,434,257,174,119,-31,
利润总额(万元),-91055,25258,40778,16072,19680,11122,7588,5960,8977,7513,3314,2492,
净利润(万元),-87649,20888,35349,13817,15219,9091,6104,4727,7303,6290,2759,2236,
净利润(扣除非经常性损益后)(万元),-81626,6337,23981,8519,14186,7924,5026,4365,7362,6129,2719,2319,
经营活动产生的现金流量净额(万元),78765,64950,11284,23455,23575,20830,10846,8589,2765,9009,3721,3257,
现金及现金等价物净增加额(万元),-17401,-8652,-18772,33698,7707,-4540,-3023,-12224,39637,4681,120,795,
总资产(万元),360183,474514,497195,332790,206269,157176,105538,96472,89664,38035,21168,16549,
流动资产(万元),200197,222044,214948,165225,95857,78597,58616,55824,68667,23792,13936,9975,
总负债(万元),174134,180915,217715,142896,98332,64870,24054,19079,16678,19111,13467,12173,
流动负债(万元),157615,150484,172248,99483,72782,52535,21306,14519,12823,16345,9606,11280,
股东权益不含少数股东权益(万元),182782,281953,269332,182687,105112,90841,81485,76231,72731,18812,7623,4310,
净资产收益率加权(%),-38.4,7.52,15.35,10.4,15.52,10.62,7.52,6.36,14.71,43.55,48.49,70.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
