报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.55,0.49,0.77,1.36,0.98,0.99,1.54,0.61,0.04,
每股净资产(元),--,--,--,--,5.1,4.12,12.94,6.6,3.04,
每股经营活动产生的现金流量净额(元),--,--,--,--,2.42,-0.76,5.87,2.14,0.1,
主营业务收入(万元),619596,409539,366365,280077,201908,222544,154187,78760,48796,
主营业务利润(万元),58913,33649,37833,28182,22322,23233,22699,10644,4955,
营业利润(万元),12426,8846,15277,10924,7255,7138,11650,4202,168,
投资收益(万元),-25,178,178,--,--,0,--,--,--,
营业外收支净额(万元),-131,2516,2213,207,423,107,105,353,64,
利润总额(万元),12295,11362,17491,11131,7678,7245,11755,4555,232,
净利润(万元),11055,9809,14922,9765,7034,6420,9972,3925,256,
净利润(扣除非经常性损益后)(万元),205,5314,10806,9590,--,--,--,--,--,
经营活动产生的现金流量净额(万元),39390,41649,6654,-9711,17399,-5494,6457,2351,107,
现金及现金等价物净增加额(万元),1804,12186,12602,3708,5892,-2229,2521,1391,58,
总资产(万元),640065,453651,312754,215278,121586,128028,71701,43555,22946,
流动资产(万元),518306,381549,274126,190852,100627,113956,63973,39447,20489,
总负债(万元),490547,339023,213126,168825,84897,98372,57464,36290,19606,
流动负债(万元),478504,335408,212275,168376,84411,98062,57464,35877,19606,
股东权益不含少数股东权益(万元),125867,114628,99628,46453,36689,29656,14236,7265,3340,
净资产收益率加权(%),9.19,9.43,17.52,23.49,21.2,27.38,92.75,74.02,8.64,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
