报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.28,0.05,0.07,-0.16,0.05,0.1,0.17,0.26,0.24,-0.07,-1.25,-0.6,0.15,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.57,1.33,1.28,2.54,3.14,2.98,2.92,4.04,2,1.57,1.3,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.91,1.06,0.27,0.21,0.27,-0.11,0.08,-1.5,0.33,0.19,0.05,
主营业务收入(万元),18394,17925,15416,16171,17220,20777,26046,31251,26257,26809,20834,23210,30254,24165,7844,10443,11540,9484,5482,
主营业务利润(万元),10268,9923,8031,8767,9222,9979,10333,10825,6787,8769,5024,5373,7379,6231,851,5449,5413,5539,3821,
营业利润(万元),2559,918,665,-858,-297,116,1672,1981,-409,-1253,-9281,-5970,-285,998,-7389,278,1711,1648,1304,
投资收益(万元),-0,0,0,0,-0,-0,567,-29,1141,3,-838,-401,293,352,56,-7,18,4,1,
营业外收支净额(万元),163,36,78,116,915,902,0,347,2247,941,953,-29,2998,-102,-148,-4,-5,0,0,
利润总额(万元),2722,955,742,-742,618,1018,1672,2328,1838,-311,-8328,-5999,2713,1288,-7286,317,1843,1685,1253,
净利润(万元),1748,317,439,-999,318,600,1054,1628,1487,-432,-7778,-3728,930,695,-6969,216,1676,1473,1047,
净利润(扣除非经常性损益后)(万元),1519,3,-982,-1103,-591,-276,409,1285,-1160,-1361,-8649,-3666,-73,788,-6749,219,0,0,0,
经营活动产生的现金流量净额(万元),10191,7582,5208,2698,4106,4170,785,6227,5661,6597,1697,1337,1707,-673,523,-9352,1354,769,209,
现金及现金等价物净增加额(万元),8184,5674,2104,769,1896,-1831,-9365,967,11166,-2914,2715,1247,-1932,-240,-2800,5728,-1430,2700,2125,
总资产(万元),76459,70239,68356,67621,67938,71593,70620,77500,76830,73192,72338,71479,77790,56734,40186,40101,16687,15327,10726,
流动资产(万元),29316,21507,17811,15800,15617,18650,16993,25834,23977,22381,24744,19297,29183,22148,21727,30140,12709,12426,7603,
总负债(万元),54572,51011,50084,50093,49669,53935,53978,61751,63258,61011,60547,51295,53285,30917,20982,14282,8074,8819,5332,
流动负债(万元),54320,50759,48375,50093,45169,48135,50878,53651,53458,61011,51547,42295,44285,30917,20982,14282,8074,8819,5332,
股东权益不含少数股东权益(万元),14928,13180,12863,12424,13423,13105,12505,11451,9823,8335,7986,15854,19581,18610,18247,25216,8085,6356,5276,
净资产收益率加权(%),12.44,2.43,3.48,-7.73,2.4,4.69,8.8,15.31,16.38,-5,-65.5,-21.04,4.86,3.74,-32.07,1.03,23.2,24.5,22.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
